word,category,inkColour,correct_res,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,instrText.started,instr_key.started,Instructions.stopped,instr_key.keys,instr_key.rt,instr_key.duration,Welcome.started,text_2.started,Welcome.stopped,ColourNaming.started,fixation.started,fixation.stopped,text.started,key_resp.started,ColourNaming.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,Thank_You.started,text_3.started,Thank_You.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
Their,other,blue,b,131,131,2,b,1,0.49509012399357744,None,2,131,131,24,146.9011049999972,,,,,,,,,,,,146.89196691699908,146.9011049999972,147.38478049999685,147.38478049999685,147.38478049999685,147.88670912499947,b,1,0.49509012399357744,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Book,neutral,blue,b,132,132,2,b,1,0.37408266599231865,None,2,132,132,42,147.90111354200053,,,,,,,,,,,,147.89191362500424,147.90111354200053,148.38477820900152,148.38477820900152,148.38477820900152,148.7702342089906,b,1,0.37408266599231865,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Bottle,neutral,yellow,y,133,133,2,y,1,0.45761749999655876,None,2,133,133,39,148.78386204199342,,,,,,,,,,,,148.77446391699777,148.78386204199342,149.2682594999933,149.2682594999933,149.2682594999933,149.73723745899042,y,1,0.45761749999655876,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
She,other,yellow,y,134,134,3,y,1,0.4649264990002848,None,3,134,134,27,149.75244862500404,,,,,,,,,,,,149.74273808399448,149.75244862500404,150.2351409589901,150.2351409589901,150.2351409589901,150.70381816699228,y,1,0.4649264990002848,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Chair,neutral,yellow,y,135,135,2,y,1,0.3184259160043439,None,2,135,135,33,150.71822154200345,,,,,,,,,,,,150.70897616699222,150.71822154200345,151.2015123750025,151.2015123750025,151.2015123750025,151.5262198339915,y,1,0.3184259160043439,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
They,other,yellow,y,136,136,3,y,1,0.32643141600419767,None,3,136,136,17,151.54068679199554,,,,,,,,,,,,151.5310937089962,151.54068679199554,152.02753279199533,152.02753279199533,152.02753279199533,152.35977358400123,y,1,0.32643141600419767,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Pencil,neutral,blue,b,137,137,2,b,1,0.45757083300850354,None,2,137,137,36,152.37432679199264,,,,,,,,,,,,152.3647116249922,152.37432679199264,152.861443709,152.861443709,152.861443709,153.32678570899589,b,1,0.45757083300850354,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Personal,self ,blue,b,138,138,2,b,1,0.30137304100207984,None,2,138,138,12,153.34104795899475,,,,,,,,,,,,153.33153866700013,153.34104795899475,153.82770433399128,153.82770433399128,153.82770433399128,154.13699845899828,b,1,0.30137304100207984,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Chair,neutral,yellow,y,139,139,3,y,1,0.43292249999649357,None,3,139,139,33,154.15062079200288,,,,,,,,,,,,154.1414652090025,154.15062079200288,154.63516204200278,154.63516204200278,154.63516204200278,155.07061620899185,y,1,0.43292249999649357,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
I,self ,yellow,y,140,140,0,y,1,0.3788596250087721,None,0,140,140,9,155.08428516700224,,,,,,,,,,,,155.07508404199325,155.08428516700224,155.56832345899602,155.56832345899602,155.56832345899602,155.95400899999368,y,1,0.3788596250087721,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Them,other,yellow,y,141,141,3,y,1,0.2933064990065759,None,3,141,141,21,155.9675995419966,,,,,,,,,,,,155.9584921249916,155.9675995419966,156.4519447920029,156.4519447920029,156.4519447920029,156.75362679199316,y,1,0.2933064990065759,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Pencil,neutral,blue,b,142,142,3,b,1,0.3912159580067964,None,3,142,142,36,156.7679455000034,,,,,,,,,,,,156.7587609589973,156.7679455000034,157.2517800420028,157.2517800420028,157.2517800420028,157.6538060419989,b,1,0.3912159580067964,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Friend,other,blue,b,143,143,2,b,1,0.3763482080103131,None,2,143,143,28,157.66736912500346,,,,,,,,,,,,157.65857916699315,157.66736912500346,158.15174837499217,158.15174837499217,158.15174837499217,158.53739091700118,b,1,0.3763482080103131,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
I,self ,yellow,y,144,144,1,y,1,0.4087973329878878,None,1,144,144,9,158.55100854199554,,,,,,,,,,,,158.54187054200156,158.55100854199554,159.03530708399194,159.03530708399194,159.03530708399194,159.454248583992,y,1,0.4087973329878878,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
He,other,yellow,y,145,145,2,y,1,0.29304724899702705,None,2,145,145,19,159.46853345900308,,,,,,,,,,,,159.45908366699587,159.46853345900308,159.9520284589962,159.9520284589962,159.9520284589962,160.2540737919917,y,1,0.29304724899702705,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Bottle,neutral,yellow,y,146,146,3,y,1,0.29388662400015164,None,3,146,146,39,160.2688133749907,,,,,,,,,,,,160.259535374993,160.2688133749907,160.752316625003,160.752316625003,160.752316625003,161.05403029199806,y,1,0.29388662400015164,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Selfhood,self ,blue,b,147,147,4,b,1,0.41548599900852423,None,4,147,147,14,161.06866195899784,,,,,,,,,,,,161.05956137499015,161.06866195899784,161.55190045900235,161.55190045900235,161.55190045900235,161.97051637500408,b,1,0.41548599900852423,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Chair,neutral,blue,b,148,148,1,b,1,0.35853187400789466,None,1,148,148,32,161.98497141699772,,,,,,,,,,,,161.97574924999208,161.98497141699772,162.4686343749927,162.4686343749927,162.4686343749927,162.83740799999214,b,1,0.35853187400789466,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
I,self ,yellow,y,149,149,2,y,1,0.43581137400178704,None,2,149,149,9,162.85094116699474,,,,,,,,,,,,162.84185062500183,162.85094116699474,163.33537558399257,163.33537558399257,163.33537558399257,163.77732358399953,y,1,0.43581137400178704,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Table,neutral,blue,b,150,150,4,b,1,0.49234516599972267,None,4,150,150,34,163.7924657919939,,,,,,,,,,,,163.7827612090041,163.7924657919939,164.27782479199232,164.27782479199232,164.27782479199232,164.77684508399398,b,1,0.49234516599972267,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Table,neutral,yellow,y,151,151,2,y,1,0.6197086239990313,None,2,151,151,35,164.7870765839907,,,,,,,,,,,,164.77817112499906,164.7870765839907,165.2776119170012,165.2776119170012,165.2776119170012,165.90423791699868,y,1,0.6197086239990313,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Window,neutral,yellow,y,152,152,2,y,1,0.5941964990051929,None,2,152,152,41,165.91863337499672,,,,,,,,,,,,165.90957054200408,165.91863337499672,166.40211850000196,166.40211850000196,166.40211850000196,167.004210375002,y,1,0.5941964990051929,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
They,other,blue,b,153,153,2,b,1,0.39397429100063164,None,2,153,153,16,167.0186757499905,,,,,,,,,,,,167.009267292,167.0186757499905,167.50238333399466,167.50238333399466,167.50238333399466,167.90434633399127,b,1,0.39397429100063164,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Their,other,yellow,y,154,154,2,y,1,0.39466199999151286,None,2,154,154,25,167.91883075000078,,,,,,,,,,,,167.909322624997,167.91883075000078,168.40268962499977,168.40268962499977,168.40268962499977,168.80420537499595,y,1,0.39466199999151286,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Pencil,neutral,yellow,y,155,155,2,y,1,0.3988893750065472,None,2,155,155,37,168.8182271669939,,,,,,,,,,,,168.80910899999435,168.8182271669939,169.30252633399505,169.30252633399505,169.30252633399505,169.70430758399016,y,1,0.3988893750065472,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Bottle,neutral,blue,b,156,156,2,b,1,0.40718783299962524,None,2,156,156,38,169.7186412089941,,,,,,,,,,,,169.7094544589927,169.7186412089941,170.19907991700165,170.19907991700165,170.19907991700165,170.6101517920033,b,1,0.40718783299962524,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Myself,self ,blue,b,157,157,4,b,1,0.36807795699860435,None,4,157,157,4,170.62464187499427,,,,,,,,,,,,170.61425887499354,170.62464187499427,171.11133400000108,171.11133400000108,171.11133400000108,171.48782754199055,b,1,0.36807795699860435,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
My,self ,blue,b,158,158,2,b,1,0.38181449900730513,None,2,158,158,10,171.50154358400323,,,,,,,,,,,,171.49251374999585,171.50154358400323,171.98574124999868,171.98574124999868,171.98574124999868,172.3709674999991,b,1,0.38181449900730513,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
She,other,blue,b,159,159,3,b,1,0.38492133301042486,None,3,159,159,26,172.385068167001,,,,,,,,,,,,172.37558812499628,172.385068167001,172.8694512499933,172.8694512499933,172.8694512499933,173.2602119170042,b,1,0.38492133301042486,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Door,neutral,blue,b,160,160,1,b,1,0.3335091659973841,None,1,160,160,46,173.27443312499963,,,,,,,,,,,,173.26428562500223,173.27443312499963,173.76082345900068,173.76082345900068,173.76082345900068,174.10450154199498,b,1,0.3335091659973841,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
My,self ,yellow,y,161,161,3,y,1,0.49830029100121465,None,3,161,161,11,174.11936949999654,,,,,,,,,,,,174.11002541700145,174.11936949999654,174.60236591700232,174.60236591700232,174.60236591700232,175.10453604199574,y,1,0.49830029100121465,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Name,self ,blue,b,162,162,3,b,1,0.5718936250050319,None,3,162,162,0,175.11770116699336,,,,,,,,,,,,175.10851354199986,175.11770116699336,175.6025296250009,175.6025296250009,175.6025296250009,176.1772827090026,b,1,0.5718936250050319,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
He,other,blue,b,163,163,3,b,1,0.3208722499985015,None,3,163,163,18,176.19228541699704,,,,,,,,,,,,176.18239429200185,176.19228541699704,176.6786657499906,176.6786657499906,176.6786657499906,177.00438299999223,b,1,0.3208722499985015,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Stranger,other,yellow,y,164,164,3,y,1,0.4167540829948848,None,3,164,164,23,177.01903724999283,,,,,,,,,,,,177.00971108399972,177.01903724999283,177.50266583399207,177.50266583399207,177.50266583399207,177.92115424999793,y,1,0.4167540829948848,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Pencil,neutral,blue,b,165,165,4,b,1,0.5773315830010688,None,4,165,165,36,177.9362776670023,,,,,,,,,,,,177.92694129199663,177.9362776670023,178.4191935419949,178.4191935419949,178.4191935419949,179.00468154199189,b,1,0.5773315830010688,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Bottle,neutral,blue,b,166,166,3,b,1,0.34185087399964686,None,3,166,166,38,179.0186800419906,,,,,,,,,,,,179.00960591700277,179.0186800419906,179.50259150000056,179.50259150000056,179.50259150000056,179.8547790839948,b,1,0.34185087399964686,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
My,self ,blue,b,167,167,3,b,1,0.39840170700335875,None,3,167,167,10,179.86819233400456,,,,,,,,,,,,179.8592414589948,179.86819233400456,180.35309087499627,180.35309087499627,180.35309087499627,180.75481820899586,b,1,0.39840170700335875,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Mine,self ,yellow,y,168,168,3,y,1,0.6115376240049955,None,3,168,168,7,180.76870795899595,,,,,,,,,,,,180.7596727499913,180.76870795899595,181.25304174999474,181.25304174999474,181.25304174999474,181.87132562499028,y,1,0.6115376240049955,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Me,self ,blue,b,169,169,3,y,0,0.3960532909986796,None,3,169,169,2,181.88452183399932,,,,,,,,,,,,181.87546587499673,181.88452183399932,182.369549791998,182.369549791998,182.369549791998,182.77123737499642,y,0,0.3960532909986796,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Door,neutral,yellow,y,170,170,3,y,1,0.8409182500035968,None,3,170,170,47,182.78404595899337,,,,,,,,,,,,182.77467504199012,182.78404595899337,183.26957629199023,183.26957629199023,183.26957629199023,184.1214649589965,y,1,0.8409182500035968,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Her,other,blue,b,171,171,4,b,1,0.49005524899985176,None,4,171,171,30,184.1357872919907,,,,,,,,,,,,184.12660695899103,184.1357872919907,184.6195823339949,184.6195823339949,184.6195823339949,185.1210604999942,b,1,0.49005524899985176,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Pencil,neutral,yellow,y,172,172,3,y,1,0.4745747489942005,None,3,172,172,37,185.1314047920023,,,,,,,,,,,,185.12509745899297,185.1314047920023,185.6199778339942,185.6199778339942,185.6199778339942,186.10507491699536,y,1,0.4745747489942005,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Wall,neutral,yellow,y,173,173,1,y,1,0.37681441599852405,None,1,173,173,45,186.11967120900226,,,,,,,,,,,,186.1103798749973,186.11967120900226,186.60289266699692,186.60289266699692,186.60289266699692,186.9878135839972,y,1,0.37681441599852405,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
He,other,yellow,y,174,174,3,y,1,0.3231672069960041,None,3,174,174,19,187.0006373340002,,,,,,,,,,,,186.9915753749956,187.0006373340002,187.48659000000043,187.48659000000043,187.48659000000043,187.821600958996,y,1,0.3231672069960041,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Book,neutral,blue,b,175,175,3,b,1,0.3571182080049766,None,3,175,175,42,187.83683420899615,,,,,,,,,,,,187.8272820419952,187.83683420899615,188.3195193339925,188.3195193339925,188.3195193339925,188.6884066670027,b,1,0.3571182080049766,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Me,self ,blue,b,176,176,4,b,1,0.3264729999937117,None,4,176,176,2,188.70159645899548,,,,,,,,,,,,188.6926439999952,188.70159645899548,189.18627958399884,189.18627958399884,189.18627958399884,189.52180775000306,b,1,0.3264729999937117,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
They,other,blue,b,177,177,3,b,1,0.336941832996672,None,3,177,177,16,189.53672583399748,,,,,,,,,,,,189.5273138749908,189.53672583399748,190.01964345900342,190.01964345900342,190.01964345900342,190.36099041700072,b,1,0.336941832996672,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Mine,self ,blue,b,178,178,3,b,1,0.35552374899270944,None,3,178,178,6,190.37531737500103,,,,,,,,,,,,190.36486579199845,190.37531737500103,190.86232737499813,190.86232737499813,190.86232737499813,191.22190679199412,b,1,0.35552374899270944,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Wall,neutral,yellow,y,179,179,2,y,1,0.3949559989996487,None,2,179,179,45,191.23553220900067,,,,,,,,,,,,191.22645933399326,191.23553220900067,191.71977087500272,191.71977087500272,191.71977087500272,192.12164462500368,y,1,0.3949559989996487,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Me,self ,yellow,y,180,180,2,y,1,0.36472970800241455,None,2,180,180,3,192.13511466699129,,,,,,,,,,,,192.12557983399893,192.13511466699129,192.6201245419943,192.6201245419943,192.6201245419943,192.98864345900074,y,1,0.36472970800241455,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
My,self ,blue,b,181,181,4,b,1,0.4272411660058424,None,4,181,181,10,193.00281037499371,,,,,,,,,,,,192.99319537499105,193.00281037499371,193.48653679199924,193.48653679199924,193.48653679199924,193.9218278749904,b,1,0.4272411660058424,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Personal,self ,blue,b,182,182,3,b,1,0.3646319580002455,None,3,182,182,12,193.9353351250029,,,,,,,,,,,,193.926409666994,193.9353351250029,194.42022037500283,194.42022037500283,194.42022037500283,194.78866837499663,b,1,0.3646319580002455,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Door,neutral,blue,b,183,183,2,b,1,0.33581533200049307,None,2,183,183,46,194.80254866699397,,,,,,,,,,,,194.79338987499068,194.80254866699397,195.28683466700022,195.28683466700022,195.28683466700022,195.6275357919949,b,1,0.33581533200049307,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Stranger,other,blue,b,184,184,2,b,1,0.3393655830004718,None,2,184,184,22,195.64250704199367,,,,,,,,,,,,195.63136004199623,195.64250704199367,196.12862645900168,196.12862645900168,196.12862645900168,196.4720143339946,b,1,0.3393655830004718,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Stranger,other,blue,b,185,185,3,b,1,0.3178874570003245,None,3,185,185,22,196.48454754200066,,,,,,,,,,,,196.4731088749977,196.48454754200066,196.9698917499918,196.9698917499918,196.9698917499918,197.29511799999455,b,1,0.3178874570003245,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Table,neutral,yellow,y,186,186,3,y,1,0.3949687080021249,None,3,186,186,35,197.30962233399623,,,,,,,,,,,,197.29974620899884,197.30962233399623,197.79572179199022,197.79572179199022,197.79572179199022,198.19446654200146,y,1,0.3949687080021249,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Table,neutral,yellow,y,187,187,4,y,1,0.29709499899763614,None,4,187,187,35,198.20471424999414,,,,,,,,,,,,198.1953911669989,198.20471424999414,198.6957247919927,198.6957247919927,198.6957247919927,198.99474695899698,y,1,0.29709499899763614,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Pencil,neutral,yellow,y,188,188,4,y,1,0.6091195409971988,None,4,188,188,37,199.00990945899684,,,,,,,,,,,,198.9999266669911,199.00990945899684,199.49476866699115,199.49476866699115,199.49476866699115,200.11154608399374,y,1,0.6091195409971988,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Door,neutral,blue,b,189,189,3,b,1,0.5162552910041995,None,3,189,189,46,200.12595558399335,,,,,,,,,,,,200.1155418749986,200.12595558399335,200.6125285839953,200.6125285839953,200.6125285839953,201.1386263750028,b,1,0.5162552910041995,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Her,other,yellow,y,190,190,4,b,0,0.49901904100261163,None,4,190,190,31,201.1536411249981,,,,,,,,,,,,201.14373095899646,201.1536411249981,201.637016416993,201.637016416993,201.637016416993,202.1389997919905,b,0,0.49901904100261163,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
They,other,blue,b,191,191,4,y,0,0.7540817910048645,None,4,191,191,16,202.15279220900265,,,,,,,,,,,,202.1436822090036,202.15279220900265,202.63682179199532,202.63682179199532,202.63682179199532,203.39471716700064,y,0,0.7540817910048645,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Name,self ,blue,b,192,192,4,b,1,0.40832162399601657,None,4,192,192,0,203.40952495900274,,,,,,,,,,,,203.39909462499782,203.40952495900274,203.8956232920027,203.8956232920027,203.8956232920027,204.305798166999,b,1,0.40832162399601657,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
My,self ,yellow,y,193,193,4,y,1,0.5483175410045078,None,4,193,193,11,204.31949070899282,,,,,,,,,,,,204.31013625000196,204.31949070899282,204.80382583399478,204.80382583399478,204.80382583399478,205.3556695839943,y,1,0.5483175410045078,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
I,self ,yellow,y,194,194,3,y,1,0.41220491600688547,None,3,194,194,9,205.3702712499944,,,,,,,,,,,,205.36039699999674,205.3702712499944,205.85385862499243,205.85385862499243,205.85385862499243,206.27232720899337,y,1,0.41220491600688547,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Personal,self ,blue,b,195,195,4,b,1,0.3796734159986954,None,4,195,195,12,206.2855267089908,,,,,,,,,,,,206.27613874999224,206.2855267089908,206.77031887500198,206.77031887500198,206.77031887500198,207.15550854199682,b,1,0.3796734159986954,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Window,neutral,yellow,y,196,196,3,y,1,0.46332699999038596,None,3,196,196,41,207.1699952499912,,,,,,,,,,,,207.1606163749966,207.1699952499912,207.65369370899862,207.65369370899862,207.65369370899862,208.12240504199872,y,1,0.46332699999038596,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
Me,self ,yellow,y,197,197,3,y,1,0.4324480829964159,None,3,197,197,3,208.13639108400093,,,,,,,,,,,,208.12686520899297,208.13639108400093,208.6206824999972,208.6206824999972,208.6206824999972,209.05602516699582,y,1,0.4324480829964159,None,,,,05,001,2025-11-15_17h51.57.697,The Self-Relevance Effect on Selective Attention task,,2025.1.1,121.00268976782529,2025-11-15 17h52.05.118218 +0530,
