word,category,inkColour,correct_res,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,instrText.started,instr_key.started,Instructions.stopped,instr_key.keys,instr_key.rt,instr_key.duration,Welcome.started,text_2.started,text_2.stopped,Welcome.stopped,ColourNaming.started,fixation.started,fixation.stopped,text.started,key_resp.started,ColourNaming.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,Thank_You.started,text_3.started,text_3.stopped,Thank_You.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
Her,other,blue,b,65,65,2,b,1,0.6546075000078417,None,2,65,65,30,99.61689829200623,,,,,,,,,,,,,99.60817362500529,99.61689829200623,100.10207916700165,100.10207916700165,100.10207916700165,100.76000520901289,b,1,0.6546075000078417,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Me,self ,yellow,y,66,66,1,y,1,0.6783582909993129,None,1,66,66,3,100.77357462501095,,,,,,,,,,,,,100.76443454201217,100.77357462501095,101.2613034590031,101.2613034590031,101.2613034590031,101.94365225000365,y,1,0.6783582909993129,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Window,neutral,blue,b,67,67,0,b,1,0.4854049580026185,None,0,67,67,40,101.95849462501064,,,,,,,,,,,,,101.94888804201037,101.95849462501064,102.44447004199901,102.44447004199901,102.44447004199901,102.9374477500096,b,1,0.4854049580026185,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Wall,neutral,blue,b,68,68,2,b,1,1.0781564580101985,None,2,68,68,44,102.95040454200353,,,,,,,,,,,,,102.9416096250061,102.95040454200353,103.43571087501186,103.43571087501186,103.43571087501186,104.52107329200953,b,1,1.0781564580101985,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Name,self ,blue,b,69,69,3,b,1,0.44960033299867064,None,3,69,69,0,104.53400250000414,,,,,,,,,,,,,104.52546258400253,104.53400250000414,105.0191987920116,105.0191987920116,105.0191987920116,105.47105579200434,b,1,0.44960033299867064,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Door,neutral,yellow,y,70,70,3,y,1,0.5980391659977613,None,3,70,70,47,105.48520058400754,,,,,,,,,,,,,105.47619429200131,105.48520058400754,105.9689745420037,105.9689745420037,105.9689745420037,106.57118204201106,y,1,0.5980391659977613,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Name,self ,blue,b,71,71,4,b,1,3.638619290999486,None,4,71,71,0,106.58474550000392,,,,,,,,,,,,,106.57563512500201,106.58474550000392,107.06929570900684,107.06929570900684,107.06929570900684,110.71046683400346,b,1,3.638619290999486,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Friend,other,blue,b,72,72,2,b,1,0.9482992499979446,None,2,72,72,28,110.72519045900845,,,,,,,,,,,,,110.71574483400036,110.72519045900845,111.21158829200431,111.21158829200431,111.21158829200431,112.17135379200045,b,1,0.9482992499979446,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Friend,other,yellow,y,73,73,1,y,1,0.45711529099207837,None,1,73,73,29,112.18181754200486,,,,,,,,,,,,,112.17252025000926,112.18181754200486,112.66971804200148,112.66971804200148,112.66971804200148,113.13780545900227,y,1,0.45711529099207837,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Personal,self ,yellow,y,74,74,1,y,1,0.4310817079967819,None,1,74,74,13,113.15204729200923,,,,,,,,,,,,,113.14264179200109,113.15204729200923,113.63607512500312,113.63607512500312,113.63607512500312,114.07135445901076,y,1,0.4310817079967819,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Friend,other,blue,b,75,75,3,b,1,1.0014712499978486,None,3,75,75,28,114.0853927499993,,,,,,,,,,,,,114.0761694170069,114.0853927499993,114.56946091700229,114.56946091700229,114.56946091700229,115.57740054200985,b,1,1.0014712499978486,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Name,self ,yellow,y,76,76,3,y,1,0.5419957499980228,None,3,76,76,1,115.59115891699912,,,,,,,,,,,,,115.5814938750118,115.59115891699912,116.07890704199963,116.07890704199963,116.07890704199963,116.62742875001277,y,1,0.5419957499980228,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Table,neutral,blue,b,77,77,1,b,1,0.9401597500109347,None,1,77,77,34,116.64207300000999,,,,,,,,,,,,,116.6324452090048,116.64207300000999,117.12883587500255,117.12883587500255,117.12883587500255,118.07131741700869,b,1,0.9401597500109347,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Them,other,blue,b,78,78,0,b,1,0.5231546659924788,None,0,78,78,20,118.08506216701062,,,,,,,,,,,,,118.07623925000371,118.08506216701062,118.56990458400105,118.56990458400105,118.56990458400105,119.10472995899909,b,1,0.5231546659924788,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
She,other,blue,b,79,79,1,b,1,0.5162928749923594,None,1,79,79,26,119.11787937500048,,,,,,,,,,,,,119.10891225001251,119.11787937500048,119.60280116699869,119.60280116699869,119.60280116699869,120.12138895899989,b,1,0.5162928749923594,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
He,other,blue,b,80,80,2,b,1,0.44775258300069254,None,2,80,80,18,120.13483991700923,,,,,,,,,,,,,120.12568962501246,120.13483991700923,120.61323120900488,120.61323120900488,120.61323120900488,121.0717907090002,b,1,0.44775258300069254,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Chair,neutral,blue,b,81,81,1,b,1,0.4523633329954464,None,1,81,81,32,121.08507112500956,,,,,,,,,,,,,121.0765742920048,121.08507112500956,121.56970691701281,121.56970691701281,121.56970691701281,122.02798712500953,b,1,0.4523633329954464,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Bottle,neutral,blue,b,82,82,1,b,1,0.4071361660026014,None,1,82,82,38,122.04136491700774,,,,,,,,,,,,,122.03272795901285,122.04136491700774,122.52805108400935,122.52805108400935,122.52805108400935,122.93869941700541,b,1,0.4071361660026014,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Myself,self ,blue,b,83,83,1,b,1,0.37549270800082013,None,1,83,83,4,122.95307458400202,,,,,,,,,,,,,122.94384216700564,122.95307458400202,123.43663858401123,123.43663858401123,123.43663858401123,123.82194804200844,b,1,0.37549270800082013,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Book,neutral,blue,b,84,84,0,b,1,0.43392383299942594,None,0,84,84,42,123.83597741700942,,,,,,,,,,,,,123.82672704200377,123.83597741700942,124.32019375001255,124.32019375001255,124.32019375001255,124.76127950000227,b,1,0.43392383299942594,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Their,other,blue,b,85,85,1,b,1,0.3291157909989124,None,1,85,85,24,124.77597329200944,,,,,,,,,,,,,124.76651770900935,124.77597329200944,125.25311733401031,125.25311733401031,125.25311733401031,125.58828558400273,b,1,0.3291157909989124,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Pencil,neutral,blue,b,86,86,1,b,1,0.35724395800207276,None,1,86,86,36,125.60071512500872,,,,,,,,,,,,,125.59217883400561,125.60071512500872,126.08686312500504,126.08686312500504,126.08686312500504,126.4553972499998,b,1,0.35724395800207276,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Book,neutral,blue,b,87,87,1,b,1,0.32992341699718963,None,1,87,87,42,126.469641417003,,,,,,,,,,,,,126.46065370900033,126.469641417003,126.95329499999934,126.95329499999934,126.95329499999934,127.28872508399945,b,1,0.32992341699718963,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Door,neutral,blue,b,88,88,0,b,1,0.6829484159970889,None,0,88,88,46,127.30154325001058,,,,,,,,,,,,,127.29248758401081,127.30154325001058,127.78642275001039,127.78642275001039,127.78642275001039,128.47216925000248,b,1,0.6829484159970889,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
They,other,yellow,y,89,89,0,y,1,0.5012032079976052,None,0,89,89,17,128.48642312501033,,,,,,,,,,,,,128.47725904200342,128.48642312501033,128.97010279200913,128.97010279200913,128.97010279200913,129.47873029200127,y,1,0.5012032079976052,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
They,other,yellow,y,90,90,1,y,1,0.41027929200208746,None,1,90,90,17,129.49171820899937,,,,,,,,,,,,,129.4798278750095,129.49171820899937,129.97894975000236,129.97894975000236,129.97894975000236,130.3941968750005,y,1,0.41027929200208746,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
I,self ,blue,b,91,91,2,b,1,0.7623448750091484,None,2,91,91,8,130.40870662500674,,,,,,,,,,,,,130.3973817090009,130.40870662500674,130.8959251250053,130.8959251250053,130.8959251250053,131.66157670901157,b,1,0.7623448750091484,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Bottle,neutral,yellow,y,92,92,0,y,1,0.4616375409968896,None,0,92,92,39,131.67553991700697,,,,,,,,,,,,,131.66609875000722,131.67553991700697,132.16265675000614,132.16265675000614,132.16265675000614,132.62796841700037,y,1,0.4616375409968896,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
She,other,yellow,y,93,93,2,b,0,0.37788766701123677,None,2,93,93,27,132.64171370900294,,,,,,,,,,,,,132.63250058400445,132.64171370900294,133.1293868339999,133.1293868339999,133.1293868339999,133.51138362500933,b,0,0.37788766701123677,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
I,self ,blue,b,94,94,3,b,1,1.9228610829886748,None,3,94,94,8,133.5250424590049,,,,,,,,,,,,,133.51544270900195,133.5250424590049,134.01266012500855,134.01266012500855,134.01266012500855,135.93896383400715,b,1,1.9228610829886748,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Her,other,yellow,y,95,95,2,y,1,0.6362018329964485,None,2,95,95,31,135.95273233400076,,,,,,,,,,,,,135.943502042006,135.95273233400076,136.4371454170032,136.4371454170032,136.4371454170032,137.07810291700298,y,1,0.6362018329964485,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Personal,self ,yellow,y,96,96,2,y,1,0.8546209580090363,None,2,96,96,13,137.0925067920034,,,,,,,,,,,,,137.08287937501154,137.0925067920034,137.58003391700913,137.58003391700913,137.58003391700913,138.43885500000033,y,1,0.8546209580090363,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Mine,self ,blue,b,97,97,1,b,1,0.5316561250074301,None,1,97,97,6,138.45251720900706,,,,,,,,,,,,,138.44358125000144,138.45251720900706,138.9368656250008,138.9368656250008,138.9368656250008,139.4721818750113,b,1,0.5316561250074301,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
They,other,blue,b,98,98,1,b,1,0.5562170000048354,None,1,98,98,16,139.4856765420118,,,,,,,,,,,,,139.47656775001087,139.4856765420118,139.97023200000694,139.97023200000694,139.97023200000694,140.52802850000444,b,1,0.5562170000048354,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Bottle,neutral,yellow,y,99,99,1,y,1,0.36920199998712633,None,1,99,99,39,140.54238320900185,,,,,,,,,,,,,140.53289358400798,140.54238320900185,141.03033824999875,141.03033824999875,141.03033824999875,141.4058185419999,y,1,0.36920199998712633,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Myself,self ,yellow,y,100,100,1,y,1,0.8032967080071103,None,1,100,100,5,141.4188952090044,,,,,,,,,,,,,141.40963912500592,141.4188952090044,141.9041250420123,141.9041250420123,141.9041250420123,142.71176966700295,y,1,0.8032967080071103,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Selfhood,self ,yellow,y,101,101,1,y,1,0.677371249999851,None,1,101,101,15,142.72527479199925,,,,,,,,,,,,,142.71679000000586,142.72527479199925,143.2141311250016,143.2141311250016,143.2141311250016,143.8951010419987,y,1,0.677371249999851,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
They,other,blue,b,102,102,2,b,1,0.4922620410070522,None,2,102,102,16,143.90920087500126,,,,,,,,,,,,,143.89916329200787,143.90920087500126,144.39621316701232,144.39621316701232,144.39621316701232,144.89501887500228,b,1,0.4922620410070522,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Her,other,yellow,y,103,103,3,y,1,0.8490641660027904,None,3,103,103,31,144.90913483400072,,,,,,,,,,,,,144.89952858400648,144.90913483400072,145.39645820901205,145.39645820901205,145.39645820901205,146.25598054200236,y,1,0.8490641660027904,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
My,self ,yellow,y,104,104,2,y,1,0.42359129099349957,None,2,104,104,11,146.27011250000214,,,,,,,,,,,,,146.26101379201282,146.27011250000214,146.75402200000826,146.75402200000826,146.75402200000826,147.18931875001,y,1,0.42359129099349957,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Chair,neutral,yellow,y,105,105,1,y,1,0.5659796249965439,None,1,105,105,33,147.20243533400935,,,,,,,,,,,,,147.1937735840038,147.20243533400935,147.68769733401132,147.68769733401132,147.68769733401132,148.25605558400275,y,1,0.5659796249965439,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
They,other,blue,b,106,106,3,b,1,0.4675620830093976,None,3,106,106,16,148.2707952089986,,,,,,,,,,,,,148.26175987500756,148.2707952089986,148.7540763750003,148.7540763750003,148.7540763750003,149.22907712501183,b,1,0.4675620830093976,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Selfhood,self ,yellow,y,107,107,2,y,1,0.8642161670140922,None,2,107,107,15,149.24361558401142,,,,,,,,,,,,,149.23482054201304,149.24361558401142,149.72949066699948,149.72949066699948,149.72949066699948,150.59507533400028,y,1,0.8642161670140922,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Personal,self ,yellow,y,108,108,3,y,1,0.4601164999912726,None,3,108,108,13,150.60957712501113,,,,,,,,,,,,,150.60003741701075,150.60957712501113,151.09551275000558,151.09551275000558,151.09551275000558,151.56218420900404,y,1,0.4601164999912726,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
I,self ,yellow,y,109,109,2,y,1,0.3849031239951728,None,2,109,109,9,151.57604891700612,,,,,,,,,,,,,151.56613987500896,151.57604891700612,152.0638077090116,152.0638077090116,152.0638077090116,152.45636258400918,y,1,0.3849031239951728,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Bottle,neutral,yellow,y,110,110,2,y,1,0.3988007500011008,None,2,110,110,39,152.47041737500695,,,,,,,,,,,,,152.46145583401085,152.47041737500695,152.9540483340097,152.9540483340097,152.9540483340097,153.3565917500091,y,1,0.3988007500011008,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
They,other,yellow,y,111,111,2,y,1,0.3405411239946261,None,2,111,111,17,153.36977687499893,,,,,,,,,,,,,153.36090616699948,153.36977687499893,153.85410650000267,153.85410650000267,153.85410650000267,154.20613091700943,y,1,0.3405411239946261,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
He,other,yellow,y,112,112,1,y,1,0.3743482920108363,None,1,112,112,19,154.21998541700304,,,,,,,,,,,,,154.21080441700178,154.21998541700304,154.7043066250044,154.7043066250044,154.7043066250044,155.0896995840012,y,1,0.3743482920108363,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
I,self ,blue,b,113,113,4,b,1,1.2607659999921452,None,4,113,113,8,155.10309295900515,,,,,,,,,,,,,155.09421925000788,155.10309295900515,155.58792862501286,155.58792862501286,155.58792862501286,156.85637008400226,b,1,1.2607659999921452,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Her,other,yellow,y,114,114,4,y,1,0.5354817920015194,None,4,114,114,31,156.86980308400234,,,,,,,,,,,,,156.86082491700654,156.86980308400234,157.35430862499925,157.35430862499925,157.35430862499925,157.8957652500103,y,1,0.5354817920015194,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Her,other,blue,b,115,115,3,b,1,1.1660996249993332,None,3,115,115,30,157.9058331670094,,,,,,,,,,,,,157.89672816700477,157.9058331670094,158.39566004200606,158.39566004200606,158.39566004200606,159.5730865420046,b,1,1.1660996249993332,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Their,other,blue,b,116,116,2,b,1,0.6828097909892676,None,2,116,116,24,159.58724866701232,,,,,,,,,,,,,159.57832720900478,159.58724866701232,160.0710838340019,160.0710838340019,160.0710838340019,160.7564712500025,b,1,0.6828097909892676,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
I,self ,yellow,y,117,117,3,y,1,0.4805534170009196,None,3,117,117,9,160.7698686250078,,,,,,,,,,,,,160.76088454200362,160.7698686250078,161.2545288750116,161.2545288750116,161.2545288750116,161.73993879200134,y,1,0.4805534170009196,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Stranger,other,blue,b,118,118,1,b,1,1.0602815419988474,None,1,118,118,22,161.75423670900636,,,,,,,,,,,,,161.7452809170063,161.75423670900636,162.23767575000238,162.23767575000238,162.23767575000238,163.30667837501096,b,1,1.0602815419988474,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Their,other,blue,b,119,119,3,b,1,0.704220666011679,None,3,119,119,24,163.32094041700475,,,,,,,,,,,,,163.31189270901086,163.32094041700475,163.8046286250028,163.8046286250028,163.8046286250028,164.51258954200603,b,1,0.704220666011679,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Stranger,other,blue,b,120,120,2,b,1,0.6596510420058621,None,2,120,120,22,164.52719229200738,,,,,,,,,,,,,164.51747570899897,164.52719229200738,165.0142211670027,165.0142211670027,165.0142211670027,165.6789573749993,b,1,0.6596510420058621,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Pencil,neutral,yellow,y,121,121,2,y,1,0.5104813750076573,None,2,121,121,37,165.69327583401173,,,,,,,,,,,,,165.68288975000905,165.69327583401173,166.1804517499986,166.1804517499986,166.1804517499986,166.6956045840052,y,1,0.5104813750076573,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Me,self ,yellow,y,122,122,2,y,1,0.5577261659927899,None,2,122,122,3,166.70967504200235,,,,,,,,,,,,,166.7000709999993,166.70967504200235,167.19817887501267,167.19817887501267,167.19817887501267,167.7626160840009,y,1,0.5577261659927899,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
My,self ,yellow,y,123,123,3,y,1,0.39773179100302514,None,3,123,123,11,167.7761935840099,,,,,,,,,,,,,167.76650225000049,167.7761935840099,168.2642171250045,168.2642171250045,168.2642171250045,168.67342345901125,y,1,0.39773179100302514,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Friend,other,blue,b,124,124,4,b,1,0.6598114160005935,None,4,124,124,28,168.68800687500334,,,,,,,,,,,,,168.6784488750127,168.68800687500334,169.1712679170014,169.1712679170014,169.1712679170014,169.8401440000016,b,1,0.6598114160005935,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Table,neutral,blue,b,125,125,2,b,1,0.5574737910064869,None,2,125,125,34,169.85443125000165,,,,,,,,,,,,,169.84537579200696,169.85443125000165,170.3385233750014,170.3385233750014,170.3385233750014,170.90694979199907,b,1,0.5574737910064869,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Myself,self ,yellow,y,126,126,2,y,1,0.46733687398955226,None,2,126,126,5,170.92103383400536,,,,,,,,,,,,,170.91207741700055,170.92103383400536,171.40474262500356,171.40474262500356,171.40474262500356,171.87949691701215,y,1,0.46733687398955226,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Mine,self ,yellow,y,127,127,3,y,1,0.5348164159950102,None,3,127,127,7,171.89299900000333,,,,,,,,,,,,,171.883682167012,171.89299900000333,172.38032720900082,172.38032720900082,172.38032720900082,172.9235956670018,y,1,0.5348164159950102,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
They,other,yellow,y,128,128,3,y,1,0.44775966698944103,None,3,128,128,17,172.93753516700235,,,,,,,,,,,,,172.92829858401092,172.93753516700235,173.4215581669996,173.4215581669996,173.4215581669996,173.87365212501027,y,1,0.44775966698944103,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Me,self ,blue,b,129,129,1,b,1,0.5001269159984076,None,1,129,129,2,173.88786866700684,,,,,,,,,,,,,173.8789695840096,173.88786866700684,174.3719865840103,174.3719865840103,174.3719865840103,174.87376266700448,b,1,0.5001269159984076,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Wall,neutral,yellow,y,130,130,2,y,1,0.7236607499944512,None,2,130,130,45,174.88676800001122,,,,,,,,,,,,,174.87816908401146,174.88676800001122,175.37148458400043,175.37148458400043,175.37148458400043,176.10709770901303,y,1,0.7236607499944512,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
She,other,yellow,y,131,131,3,y,1,0.4667755410046084,None,3,131,131,27,176.12079412500316,,,,,,,,,,,,,176.1118154170108,176.12079412500316,176.60540462500649,176.60540462500649,176.60540462500649,177.0795639170101,y,1,0.4667755410046084,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Personal,self ,blue,b,132,132,1,b,1,0.529532290995121,None,1,132,132,12,177.09370737501013,,,,,,,,,,,,,177.08359320901218,177.09370737501013,177.58068387499952,177.58068387499952,177.58068387499952,178.11320170899853,b,1,0.529532290995121,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
Selfhood,self ,blue,b,133,133,1,b,1,0.5189120410068426,None,1,133,133,14,178.1282215000101,,,,,,,,,,,,,178.11935845900734,178.1282215000101,178.61335537501145,178.61335537501145,178.61335537501145,179.14047587499954,b,1,0.5189120410068426,None,,,,,03,001,2025-11-14_08h01.46.390,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-14 08h01.58.740584 +0530,
