word,category,inkColour,correct_res,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,instrText.started,instr_key.started,Instructions.stopped,instr_key.keys,instr_key.rt,instr_key.duration,Welcome.started,text_2.started,text_2.stopped,Welcome.stopped,ColourNaming.started,fixation.started,fixation.stopped,text.started,key_resp.started,ColourNaming.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,Thank_You.started,text_3.started,text_3.stopped,Thank_You.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.010135667005670257,0.03123091701127123,0.03123091701127123,15.25723212500452,space,14.980527625011746,None,,,,,,,,,,,,,,,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,15.257290417008335,15.271690667010262,16.30315462499857,16.25498762499774,,,,,,,,,,,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
They,other,blue,b,0,0,0,b,1,0.7037072079983773,None,0,0,0,16,16.30315462499857,,,,,,,,,,,,,16.293825208005728,16.30315462499857,16.758551000006264,16.758551000006264,16.758551000006264,17.467044917008025,b,1,0.7037072079983773,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
I,self ,yellow,y,1,1,0,y,1,0.6515257080027368,None,0,1,1,9,17.481023958011065,,,,,,,,,,,,,17.47224412500509,17.481023958011065,17.969645792007213,17.969645792007213,17.969645792007213,18.631731083005434,y,1,0.6515257080027368,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Myself,self ,yellow,y,2,2,0,y,1,0.6420301239995752,None,0,2,2,5,18.64208316701115,,,,,,,,,,,,,18.636725583011867,18.64208316701115,19.122360082998057,19.122360082998057,19.122360082998057,19.767437458009226,y,1,0.6420301239995752,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Her,other,blue,b,3,3,0,b,1,0.5260760410019429,None,0,3,3,30,19.781872999999905,,,,,,,,,,,,,19.77366137500212,19.781872999999905,20.265072542009875,20.265072542009875,20.265072542009875,20.800658167005167,b,1,0.5260760410019429,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Door,neutral,blue,b,4,4,0,b,1,0.33571270799438935,None,0,4,4,46,20.8145475420024,,,,,,,,,,,,,20.80665029201191,20.8145475420024,21.298488708009245,21.298488708009245,21.298488708009245,21.63923000000068,b,1,0.33571270799438935,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Stranger,other,blue,b,5,5,0,b,1,0.34623316599754617,None,0,5,5,22,21.65462045800814,,,,,,,,,,,,,21.645563875004882,21.65462045800814,22.139805042010266,22.139805042010266,22.139805042010266,22.489053666999098,b,1,0.34623316599754617,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Bottle,neutral,blue,b,6,6,0,b,1,0.3480170410039136,None,0,6,6,38,22.504136042000027,,,,,,,,,,,,,22.49336254200898,22.504136042000027,22.989231625004322,22.989231625004322,22.989231625004322,23.339268292009365,b,1,0.3480170410039136,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Personal,self ,yellow,y,7,7,0,y,1,0.37369375000707805,None,0,7,7,13,23.352728708006907,,,,,,,,,,,,,23.34420079200936,23.352728708006907,23.839728083010414,23.839728083010414,23.839728083010414,24.21736841701204,y,1,0.37369375000707805,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Her,other,yellow,y,8,8,0,y,1,0.27490316599141806,None,0,8,8,31,24.229026291999617,,,,,,,,,,,,,24.221247042005416,24.229026291999617,24.715321791998576,24.715321791998576,24.715321791998576,25.000314167002216,y,1,0.27490316599141806,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Friend,other,blue,b,9,9,0,b,1,0.3968829579971498,None,0,9,9,28,25.01451220799936,,,,,,,,,,,,,25.006270083002164,25.01451220799936,25.498585708002793,25.498585708002793,25.498585708002793,25.900500167001155,b,1,0.3968829579971498,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Their,other,blue,b,10,10,0,b,1,0.3836092079873197,None,0,10,10,24,25.912765458007925,,,,,,,,,,,,,25.90475366701139,25.912765458007925,26.398673500007135,26.398673500007135,26.398673500007135,26.784042541999952,b,1,0.3836092079873197,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Personal,self ,yellow,y,11,11,1,y,1,0.46720179200929124,None,1,11,11,13,26.798127375004697,,,,,,,,,,,,,26.78981641700375,26.798127375004697,27.282086958002765,27.282086958002765,27.282086958002765,27.750891375006177,y,1,0.46720179200929124,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Friend,other,blue,b,12,12,1,b,1,0.5743460410012631,None,1,12,12,28,27.764457708006375,,,,,,,,,,,,,27.75610404201143,27.764457708006375,28.248934375005774,28.248934375005774,28.248934375005774,28.833966999998665,b,1,0.5743460410012631,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Selfhood,self ,blue,b,13,13,0,b,1,0.3371333739924012,None,0,13,13,14,28.84718908301147,,,,,,,,,,,,,28.839995957998326,28.84718908301147,29.33210025000153,29.33210025000153,29.33210025000153,29.672940167001798,b,1,0.3371333739924012,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Name,self ,blue,b,14,14,0,b,1,0.3666882910038112,None,0,14,14,0,29.687906042003306,,,,,,,,,,,,,29.67912504200649,29.687906042003306,30.173635167011525,30.173635167011525,30.173635167011525,30.550902375005535,b,1,0.3666882910038112,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
He,other,yellow,y,15,15,0,y,1,0.3912580420001177,None,0,15,15,19,30.564420875001815,,,,,,,,,,,,,30.55601579201175,30.564420875001815,31.049075832997914,31.049075832997914,31.049075832997914,31.45075670799997,y,1,0.3912580420001177,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Book,neutral,blue,b,16,16,0,b,1,0.48529995800345205,None,0,16,16,42,31.463409167001373,,,,,,,,,,,,,31.455160167010035,31.463409167001373,31.949039500002982,31.949039500002982,31.949039500002982,32.43932050000876,b,1,0.48529995800345205,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
They,other,blue,b,17,17,1,b,1,0.35632958299538586,None,1,17,17,16,32.45482970800367,,,,,,,,,,,,,32.44374541701109,32.45482970800367,32.94022295800096,32.94022295800096,32.94022295800096,33.30075391700666,b,1,0.35632958299538586,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Window,neutral,yellow,y,18,18,0,y,1,0.43444287400052417,None,0,18,18,41,33.314138500005356,,,,,,,,,,,,,33.305929374997504,33.314138500005356,33.79894816700835,33.79894816700835,33.79894816700835,34.23974287501187,y,1,0.43444287400052417,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
She,other,blue,b,19,19,0,b,1,0.3438139579957351,None,0,19,19,26,34.25430362499901,,,,,,,,,,,,,34.244313917006366,34.25430362499901,34.74058175001119,34.74058175001119,34.74058175001119,35.0894807500008,b,1,0.3438139579957351,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Mine,self ,yellow,y,20,20,0,y,1,0.5160747500049183,None,0,20,20,7,35.10447766700236,,,,,,,,,,,,,35.09351833300025,35.10447766700236,35.59021575000952,35.59021575000952,35.59021575000952,36.117746458010515,y,1,0.5160747500049183,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
I,self ,blue,b,21,21,0,b,1,0.5545409580081468,None,0,21,21,8,36.13095666700974,,,,,,,,,,,,,36.12272858301003,36.13095666700974,36.61594295800023,36.61594295800023,36.61594295800023,37.17277529199782,b,1,0.5545409580081468,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Stranger,other,blue,b,22,22,1,b,1,0.7414239159988938,None,1,22,22,22,37.18818554200698,,,,,,,,,,,,,37.17697312500968,37.18818554200698,37.6741449580004,37.6741449580004,37.6741449580004,38.41719620799995,b,1,0.7414239159988938,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Chair,neutral,yellow,y,23,23,0,y,1,0.4745145409979159,None,0,23,23,33,38.430610750001506,,,,,,,,,,,,,38.422373499997775,38.430610750001506,38.915898582999944,38.915898582999944,38.915898582999944,39.401023250000435,y,1,0.4745145409979159,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Name,self ,yellow,y,24,24,0,y,1,0.3482993749930756,None,0,24,24,1,39.41415029201016,,,,,,,,,,,,,39.40586808300577,39.41415029201016,39.8993357920117,39.8993357920117,39.8993357920117,40.25092333300563,y,1,0.3482993749930756,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Wall,neutral,blue,b,25,25,0,b,1,0.41218641700106673,None,0,25,25,44,40.265009208000265,,,,,,,,,,,,,40.25630912500492,40.265009208000265,40.74956424999982,40.74956424999982,40.74956424999982,41.16736187500646,b,1,0.41218641700106673,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Mine,self ,yellow,y,26,26,1,y,1,0.39123416600341443,None,1,26,26,7,41.17921133300115,,,,,,,,,,,,,41.17107583300094,41.17921133300115,41.6662303750054,41.6662303750054,41.6662303750054,42.0677666249976,y,1,0.39123416600341443,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Pencil,neutral,blue,b,27,27,0,b,1,0.6987862079986371,None,0,27,27,36,42.08201545799966,,,,,,,,,,,,,42.07363733300008,42.08201545799966,42.565912417005165,42.565912417005165,42.565912417005165,43.26798512499954,b,1,0.6987862079986371,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Me,self ,blue,b,28,28,0,b,1,1.1955982499930542,None,0,28,28,2,43.28115612499823,,,,,,,,,,,,,43.272477874998,43.28115612499823,43.7661786670069,43.7661786670069,43.7661786670069,44.96765716699883,b,1,1.1955982499930542,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Friend,other,yellow,y,29,29,0,y,1,0.4893785409949487,None,0,29,29,29,44.981623583007604,,,,,,,,,,,,,44.97311616700608,44.981623583007604,45.466248625001754,45.466248625001754,45.466248625001754,45.967963292001514,y,1,0.4893785409949487,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Them,other,blue,b,30,30,0,b,1,0.9442432910000207,None,0,30,30,20,45.98057841700211,,,,,,,,,,,,,45.972391832998255,45.98057841700211,46.46541795801022,46.46541795801022,46.46541795801022,47.4180005829985,b,1,0.9442432910000207,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Bottle,neutral,blue,b,31,31,1,b,1,0.3954335829912452,None,1,31,31,38,47.43266720800602,,,,,,,,,,,,,47.42405850000796,47.43266720800602,47.91629204200581,47.91629204200581,47.91629204200581,48.31766608300677,b,1,0.3954335829912452,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Stranger,other,yellow,y,32,32,0,y,1,0.38356245799514,None,0,32,32,23,48.329574542003684,,,,,,,,,,,,,48.32135900000867,48.329574542003684,48.81612212500477,48.81612212500477,48.81612212500477,49.20144683300168,y,1,0.38356245799514,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Friend,other,yellow,y,33,33,1,y,1,0.4541874159913277,None,1,33,33,29,49.21532329201,,,,,,,,,,,,,49.207189624998136,49.21532329201,49.699474875000305,49.699474875000305,49.699474875000305,50.15731150000647,y,1,0.4541874159913277,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Friend,other,blue,b,34,34,2,y,0,0.652306874995702,None,2,34,34,28,50.16659391700523,,,,,,,,,,,,,50.15823129200726,50.16659391700523,50.65635887499957,50.65635887499957,50.65635887499957,51.31841229200654,y,0,0.652306874995702,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Bottle,neutral,blue,b,35,35,2,b,1,1.1456445829971926,None,2,35,35,38,51.33084675000282,,,,,,,,,,,,,51.32259700000577,51.33084675000282,51.81616716700955,51.81616716700955,51.81616716700955,52.96842699999979,b,1,1.1456445829971926,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
My,self ,yellow,y,36,36,0,y,1,0.43254458300361875,None,0,36,36,11,52.981131000007736,,,,,,,,,,,,,52.97281591700448,52.981131000007736,53.466309791998356,53.466309791998356,53.466309791998356,53.90139108301082,y,1,0.43254458300361875,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
He,other,yellow,y,37,37,1,y,1,0.4770321660034824,None,1,37,37,19,53.912815083007445,,,,,,,,,,,,,53.90490204200614,53.912815083007445,54.39960108300147,54.39960108300147,54.39960108300147,54.884857249999186,y,1,0.4770321660034824,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Bottle,neutral,yellow,y,38,38,0,y,1,0.37251950000063516,None,0,38,38,39,54.89782283300883,,,,,,,,,,,,,54.88951745801023,54.89782283300883,55.37734583301062,55.37734583301062,55.37734583301062,55.75184462500329,y,1,0.37251950000063516,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Chair,neutral,yellow,y,39,39,1,y,1,0.7030307500099298,None,1,39,39,33,55.76524029200664,,,,,,,,,,,,,55.75669925000693,55.76524029200664,56.24968783299846,56.24968783299846,56.24968783299846,56.95720325000002,y,1,0.7030307500099298,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Myself,self ,blue,b,40,40,0,b,1,0.5398458749987185,None,0,40,40,4,56.97180445800768,,,,,,,,,,,,,56.9614825000026,56.97180445800768,57.45897479201085,57.45897479201085,57.45897479201085,58.001584208002896,b,1,0.5398458749987185,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
She,other,blue,b,41,41,1,b,1,0.7912800000049174,None,1,41,41,26,58.01513616699958,,,,,,,,,,,,,58.00646320800297,58.01513616699958,58.49947254201106,58.49947254201106,58.49947254201106,59.301816083010635,b,1,0.7912800000049174,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Wall,neutral,blue,b,42,42,1,b,1,0.3248031250113854,None,1,42,42,44,59.31517850000819,,,,,,,,,,,,,59.30638629200985,59.31517850000819,59.79997712500335,59.79997712500335,59.79997712500335,60.1349750829977,b,1,0.3248031250113854,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Bottle,neutral,yellow,y,43,43,1,y,1,0.5674406249891035,None,1,43,43,39,60.14829500000633,,,,,,,,,,,,,60.14020583299862,60.14829500000633,60.633485292011756,60.633485292011756,60.633485292011756,61.207178666998516,y,1,0.5674406249891035,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Personal,self ,blue,b,44,44,0,b,1,0.7004080420010723,None,0,44,44,12,61.2220244170021,,,,,,,,,,,,,61.211039542002254,61.2220244170021,61.70844166701136,61.70844166701136,61.70844166701136,62.418373000007705,b,1,0.7004080420010723,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
She,other,yellow,y,45,45,0,y,1,0.43266037400462665,None,0,45,45,27,62.43080000000191,,,,,,,,,,,,,62.422545499997796,62.43080000000191,62.91634329200315,62.91634329200315,62.91634329200315,63.35174958300195,y,1,0.43266037400462665,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Table,neutral,blue,b,46,46,0,b,1,0.530047292006202,None,0,46,46,34,63.36490145800053,,,,,,,,,,,,,63.356463458010694,63.36490145800053,63.85017037500802,63.85017037500802,63.85017037500802,64.3853642920003,b,1,0.530047292006202,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Bottle,neutral,yellow,y,47,47,2,y,1,0.47792041600041557,None,2,47,47,39,64.39893108300748,,,,,,,,,,,,,64.39070333300333,64.39893108300748,64.88306083300267,64.88306083300267,64.88306083300267,65.36858091699833,y,1,0.47792041600041557,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Me,self ,yellow,y,48,48,0,y,1,0.36446924999472685,None,0,48,48,3,65.38154083301197,,,,,,,,,,,,,65.37328112500836,65.38154083301197,65.8666477920051,65.8666477920051,65.8666477920051,66.23529370799952,y,1,0.36446924999472685,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Table,neutral,blue,b,49,49,1,b,1,0.5065690420015017,None,1,49,49,34,66.24889241700293,,,,,,,,,,,,,66.24064312499831,66.24889241700293,66.73336845800804,66.73336845800804,66.73336845800804,67.25199683300161,b,1,0.5065690420015017,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
He,other,yellow,y,50,50,2,y,1,0.7286775410029804,None,2,50,50,19,67.26460708300874,,,,,,,,,,,,,67.2562488750118,67.26460708300874,67.7502977920085,67.7502977920085,67.7502977920085,68.48516208300134,y,1,0.7286775410029804,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Her,other,yellow,y,51,51,1,y,1,0.38051637400349136,None,1,51,51,31,68.49764720800158,,,,,,,,,,,,,68.48946229201101,68.49764720800158,68.98358941701008,68.98358941701008,68.98358941701008,69.36808058300812,y,1,0.38051637400349136,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Selfhood,self ,blue,b,52,52,1,b,1,0.5868362079927465,None,1,52,52,14,69.38106225000229,,,,,,,,,,,,,69.37281966699811,69.38106225000229,69.867089708001,69.867089708001,69.867089708001,70.457249375002,b,1,0.5868362079927465,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Personal,self ,yellow,y,53,53,2,y,1,0.5539357919915346,None,2,53,53,13,70.47159562500019,,,,,,,,,,,,,70.4621787500073,70.47159562500019,70.95829537500686,70.95829537500686,70.95829537500686,71.51923579200229,y,1,0.5539357919915346,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
She,other,yellow,y,54,54,1,y,1,0.48294600000372157,None,1,54,54,27,71.5338531669986,,,,,,,,,,,,,71.52554587500344,71.5338531669986,72.01716425000632,72.01716425000632,72.01716425000632,72.50220895800157,y,1,0.48294600000372157,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Me,self ,yellow,y,55,55,1,y,1,0.4446905410004547,None,1,55,55,3,72.51480250000895,,,,,,,,,,,,,72.50665704200219,72.51480250000895,73.00052125001093,73.00052125001093,73.00052125001093,73.45237608300522,y,1,0.4446905410004547,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Me,self ,blue,b,56,56,1,b,1,0.6627936659933766,None,1,56,56,2,73.46181291699759,,,,,,,,,,,,,73.45350400000461,73.46181291699759,73.9505920829979,73.9505920829979,73.9505920829979,74.6190829170082,b,1,0.6627936659933766,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Name,self ,yellow,y,57,57,1,b,0,0.46403404101147316,None,1,57,57,1,74.6319785000087,,,,,,,,,,,,,74.62368437500845,74.6319785000087,75.11730325000826,75.11730325000826,75.11730325000826,75.58555608300958,b,0,0.46403404101147316,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Her,other,yellow,y,58,58,2,y,1,1.3332444990082877,None,2,58,58,31,75.59854095800256,,,,,,,,,,,,,75.59006612500525,75.59854095800256,76.08392820799781,76.08392820799781,76.08392820799781,77.41872587500256,y,1,1.3332444990082877,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Bottle,neutral,yellow,y,59,59,3,y,1,0.46878799999831244,None,3,59,59,39,77.43249295800342,,,,,,,,,,,,,77.42396866700437,77.43249295800342,77.91732270800276,77.91732270800276,77.91732270800276,78.39120133301185,y,1,0.46878799999831244,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
He,other,blue,b,60,60,0,b,1,0.6045112499996321,None,0,60,60,18,78.40624916700472,,,,,,,,,,,,,78.39499516700744,78.40624916700472,78.89273212500848,78.89273212500848,78.89273212500848,79.50281283300137,b,1,0.6045112499996321,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Wall,neutral,yellow,y,61,61,0,y,1,0.4978125409979839,None,0,61,61,45,79.51552608300699,,,,,,,,,,,,,79.5070767080033,79.51552608300699,80.0004876669991,80.0004876669991,80.0004876669991,80.5025743330043,y,1,0.4978125409979839,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
I,self ,yellow,y,62,62,1,y,1,0.7166617909970228,None,1,62,62,9,80.51441270799842,,,,,,,,,,,,,80.5064578330057,80.51441270799842,81.00057891700999,81.00057891700999,81.00057891700999,81.71898083300039,y,1,0.7166617909970228,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Friend,other,yellow,y,63,63,2,y,1,0.6900287080061389,None,2,63,63,29,81.73194308301026,,,,,,,,,,,,,81.72374700001092,81.73194308301026,82.21723804200883,82.21723804200883,82.21723804200883,82.91948712500744,y,1,0.6900287080061389,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Me,self ,yellow,y,64,64,2,y,1,0.37201495800400153,None,2,64,64,3,82.93167045799782,,,,,,,,,,,,,82.92356104200007,82.93167045799782,83.41716479200113,83.41716479200113,83.41716479200113,83.79123491700739,y,1,0.37201495800400153,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Chair,neutral,yellow,y,65,65,2,y,1,0.49029566599347163,None,2,65,65,33,83.80672395799775,,,,,,,,,,,,,83.79580354200152,83.80672395799775,84.29219154200109,84.29219154200109,84.29219154200109,84.78618987499794,y,1,0.49029566599347163,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
Her,other,yellow,y,66,66,3,y,1,0.4431052499858197,None,3,66,66,31,84.79893562500365,,,,,,,,,,,,,84.79050149999966,84.79893562500365,85.28409058300895,85.28409058300895,85.28409058300895,85.73610979200748,y,1,0.4431052499858197,None,,,,,02,001,2025-11-13_21h31.01.565,The Self-Relevance Effect on Selective Attention task,,2025.1.1,None,2025-11-13 21h31.12.931159 +0530,
