11.6291 	EXP 	New trial (rep=2, index=1): <Trial 9 (1 in rep 2) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_res': 'b', 'thisN': 9, 'thisTrialN': 1, 'thisRepN': 2}>
11.6368 	DATA 	Keypress: b
11.6419 	EXP 	fixation: autoDraw = False
11.6419 	EXP 	text: autoDraw = False
11.6419 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
11.6419 	EXP 	text: height = np.float64(0.05)
11.6419 	EXP 	text: height = np.float64(0.05)
11.6419 	EXP 	text: height = np.float64(0.05)
11.6419 	EXP 	text: text = 'BLUE'
11.6419 	EXP 	fixation: autoDraw = True
11.7506 	EXP 	Device response: <KeyPress from None: t=11.620076833001804, value=b, duration=0.12429087498458102>
12.1268 	INFO 	Keyboard events cleared
12.1267 	EXP 	fixation: autoDraw = False
12.1267 	EXP 	text: autoDraw = True
12.4950 	EXP 	Device response: <KeyPress from None: t=12.489149541012011, value=b, duration=None>
12.4953 	EXP 	New trial (rep=2, index=2): <Trial 10 (2 in rep 2) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r', 'thisN': 10, 'thisTrialN': 2, 'thisRepN': 2}>
12.4984 	DATA 	Keypress: b
12.5034 	EXP 	fixation: autoDraw = False
12.5034 	EXP 	text: autoDraw = False
12.5034 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
12.5034 	EXP 	text: text = 'BLUE'
12.5034 	EXP 	fixation: autoDraw = True
12.5956 	EXP 	Device response: <KeyPress from None: t=12.489149541012011, value=b, duration=0.10435716700158082>
12.9937 	INFO 	Keyboard events cleared
12.9935 	EXP 	fixation: autoDraw = False
12.9935 	EXP 	text: autoDraw = True
13.3452 	EXP 	Device response: <KeyPress from None: t=13.335055748990271, value=r, duration=None>
13.3458 	EXP 	New trial (rep=2, index=3): <Trial 11 (3 in rep 2) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r', 'thisN': 11, 'thisTrialN': 3, 'thisRepN': 2}>
13.3531 	DATA 	Keypress: r
13.3580 	EXP 	fixation: autoDraw = False
13.3580 	EXP 	text: autoDraw = False
13.3580 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
13.3580 	EXP 	text: height = np.float64(0.05)
13.3580 	EXP 	text: height = np.float64(0.05)
13.3580 	EXP 	text: height = np.float64(0.05)
13.3580 	EXP 	text: text = 'RED'
13.3580 	EXP 	fixation: autoDraw = True
13.4621 	EXP 	Device response: <KeyPress from None: t=13.335055748990271, value=r, duration=0.11635429199668579>
13.8437 	INFO 	Keyboard events cleared
13.8436 	EXP 	fixation: autoDraw = False
13.8436 	EXP 	text: autoDraw = True
14.7342 	EXP 	Device response: <KeyPress from None: t=14.730046957993181, value=b, duration=None>
14.7347 	EXP 	New trial (rep=3, index=0): <Trial 12 (0 in rep 3) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r', 'thisN': 12, 'thisTrialN': 0, 'thisRepN': 3}>
14.7392 	DATA 	Keypress: b
14.7444 	EXP 	fixation: autoDraw = False
14.7444 	EXP 	text: autoDraw = False
14.7444 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
14.7444 	EXP 	text: text = 'RED'
14.7444 	EXP 	fixation: autoDraw = True
14.7957 	EXP 	Device response: <KeyPress from None: t=14.786196333006956, value=r, duration=None>
14.7998 	DATA 	Keypress: r
14.8152 	EXP 	Device response: <KeyPress from None: t=14.730046957993181, value=b, duration=0.08411916601471603>
14.9006 	EXP 	Device response: <KeyPress from None: t=14.786196333006956, value=r, duration=0.1083249999792315>
15.2349 	INFO 	Keyboard events cleared
15.2347 	EXP 	fixation: autoDraw = False
15.2347 	EXP 	text: autoDraw = True
15.7452 	EXP 	Device response: <KeyPress from None: t=15.73716216601315, value=r, duration=None>
15.7458 	EXP 	New trial (rep=3, index=1): <Trial 13 (1 in rep 3) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r', 'thisN': 13, 'thisTrialN': 1, 'thisRepN': 3}>
15.7533 	DATA 	Keypress: r
15.7583 	EXP 	fixation: autoDraw = False
15.7583 	EXP 	text: autoDraw = False
15.7583 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
15.7583 	EXP 	text: height = np.float64(0.05)
15.7583 	EXP 	text: height = np.float64(0.05)
15.7583 	EXP 	text: height = np.float64(0.05)
15.7583 	EXP 	text: text = 'BLUE'
15.7583 	EXP 	fixation: autoDraw = True
15.8696 	EXP 	Device response: <KeyPress from None: t=15.73716216601315, value=r, duration=0.1243937499821186>
16.2438 	INFO 	Keyboard events cleared
16.2436 	EXP 	fixation: autoDraw = False
16.2436 	EXP 	text: autoDraw = True
16.7785 	EXP 	Device response: <KeyPress from None: t=16.771117458003573, value=r, duration=None>
16.7790 	EXP 	New trial (rep=3, index=2): <Trial 14 (2 in rep 3) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 14, 'thisTrialN': 2, 'thisRepN': 3}>
16.7863 	DATA 	Keypress: r
16.7915 	EXP 	fixation: autoDraw = False
16.7915 	EXP 	text: autoDraw = False
16.7915 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
16.7915 	EXP 	text: height = np.float64(0.05)
16.7915 	EXP 	text: height = np.float64(0.05)
16.7915 	EXP 	text: height = np.float64(0.05)
16.7915 	EXP 	text: text = 'RED'
16.7915 	EXP 	fixation: autoDraw = True
16.8789 	EXP 	Device response: <KeyPress from None: t=16.771117458003573, value=r, duration=0.10450012498768046>
17.2773 	INFO 	Keyboard events cleared
17.2771 	EXP 	fixation: autoDraw = False
17.2771 	EXP 	text: autoDraw = True
17.7622 	EXP 	Device response: <KeyPress from None: t=17.75735404100851, value=b, duration=None>
17.7627 	EXP 	New trial (rep=3, index=3): <Trial 15 (3 in rep 3) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_res': 'b', 'thisN': 15, 'thisTrialN': 3, 'thisRepN': 3}>
17.7698 	DATA 	Keypress: b
17.7748 	EXP 	fixation: autoDraw = False
17.7748 	EXP 	text: autoDraw = False
17.7748 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
17.7748 	EXP 	text: height = np.float64(0.05)
17.7748 	EXP 	text: height = np.float64(0.05)
17.7748 	EXP 	text: height = np.float64(0.05)
17.7748 	EXP 	text: text = 'BLUE'
17.7748 	EXP 	fixation: autoDraw = True
17.8455 	EXP 	Device response: <KeyPress from None: t=17.75735404100851, value=b, duration=0.0801812499994412>
18.2605 	INFO 	Keyboard events cleared
18.2604 	EXP 	fixation: autoDraw = False
18.2604 	EXP 	text: autoDraw = True
18.5959 	EXP 	Device response: <KeyPress from None: t=18.589294415985933, value=b, duration=None>
18.5964 	EXP 	New trial (rep=4, index=0): <Trial 16 (0 in rep 4) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r', 'thisN': 16, 'thisTrialN': 0, 'thisRepN': 4}>
18.6030 	DATA 	Keypress: b
18.6081 	EXP 	fixation: autoDraw = False
18.6081 	EXP 	text: autoDraw = False
18.6081 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
18.6081 	EXP 	text: height = np.float64(0.05)
18.6081 	EXP 	text: height = np.float64(0.05)
18.6081 	EXP 	text: height = np.float64(0.05)
18.6081 	EXP 	text: text = 'RED'
18.6081 	EXP 	fixation: autoDraw = True
18.6620 	EXP 	Device response: <KeyPress from None: t=18.589294415985933, value=b, duration=0.06423008302226663>
19.0937 	INFO 	Keyboard events cleared
19.0935 	EXP 	fixation: autoDraw = False
19.0935 	EXP 	text: autoDraw = True
19.7507 	EXP 	Device response: <KeyPress from None: t=19.74819341598777, value=r, duration=None>
19.7511 	EXP 	New trial (rep=4, index=1): <Trial 17 (1 in rep 4) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_res': 'b', 'thisN': 17, 'thisTrialN': 1, 'thisRepN': 4}>
19.7573 	DATA 	Keypress: r
19.7651 	EXP 	fixation: autoDraw = False
19.7651 	EXP 	text: autoDraw = False
19.7651 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
19.7651 	EXP 	text: height = np.float64(0.05)
19.7651 	EXP 	text: height = np.float64(0.05)
19.7651 	EXP 	text: height = np.float64(0.05)
19.7651 	EXP 	text: text = 'BLUE'
19.7651 	EXP 	fixation: autoDraw = True
19.8621 	EXP 	Device response: <KeyPress from None: t=19.74819341598777, value=r, duration=0.10435708300792612>
20.2532 	INFO 	Keyboard events cleared
20.2530 	EXP 	fixation: autoDraw = False
20.2530 	EXP 	text: autoDraw = True
20.7623 	EXP 	Device response: <KeyPress from None: t=20.756554082996445, value=r, duration=None>
20.7628 	EXP 	New trial (rep=4, index=2): <Trial 18 (2 in rep 4) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r', 'thisN': 18, 'thisTrialN': 2, 'thisRepN': 4}>
20.7673 	DATA 	Keypress: r
20.7723 	EXP 	fixation: autoDraw = False
20.7723 	EXP 	text: autoDraw = False
20.7723 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
20.7723 	EXP 	text: text = 'BLUE'
20.7723 	EXP 	fixation: autoDraw = True
20.8509 	EXP 	Device response: <KeyPress from None: t=20.756554082996445, value=r, duration=0.08805154100991786>
21.2608 	INFO 	Keyboard events cleared
21.2606 	EXP 	fixation: autoDraw = False
21.2606 	EXP 	text: autoDraw = True
22.0124 	EXP 	Device response: <KeyPress from None: t=22.005285249004373, value=b, duration=None>
22.0131 	EXP 	New trial (rep=4, index=3): <Trial 19 (3 in rep 4) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 19, 'thisTrialN': 3, 'thisRepN': 4}>
22.0211 	DATA 	Keypress: b
22.0261 	EXP 	fixation: autoDraw = False
22.0261 	EXP 	text: autoDraw = False
22.0261 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
22.0261 	EXP 	text: height = np.float64(0.05)
22.0261 	EXP 	text: height = np.float64(0.05)
22.0261 	EXP 	text: height = np.float64(0.05)
22.0261 	EXP 	text: text = 'RED'
22.0261 	EXP 	fixation: autoDraw = True
22.0955 	EXP 	Device response: <KeyPress from None: t=22.005285249004373, value=b, duration=0.0846368339844048>
22.5107 	INFO 	Keyboard events cleared
22.5105 	EXP 	fixation: autoDraw = False
22.5105 	EXP 	text: autoDraw = True
23.8623 	EXP 	Device response: <KeyPress from None: t=23.85030895800446, value=b, duration=None>
23.8628 	EXP 	New trial (rep=5, index=0): <Trial 20 (0 in rep 5) data={'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r', 'thisN': 20, 'thisTrialN': 0, 'thisRepN': 5}>
23.8673 	DATA 	Keypress: b
23.8723 	EXP 	fixation: autoDraw = False
23.8723 	EXP 	text: autoDraw = False
23.8723 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
23.8723 	EXP 	text: text = 'RED'
23.8723 	EXP 	fixation: autoDraw = True
23.9342 	EXP 	Device response: <KeyPress from None: t=23.85030895800446, value=b, duration=0.0802164159831591>
24.3611 	INFO 	Keyboard events cleared
24.3610 	EXP 	fixation: autoDraw = False
24.3610 	EXP 	text: autoDraw = True
25.0844 	EXP 	Device response: <KeyPress from None: t=25.080274707986973, value=r, duration=None>
25.0849 	EXP 	New trial (rep=5, index=1): <Trial 21 (1 in rep 5) data={'word': 'RED', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b', 'thisN': 21, 'thisTrialN': 1, 'thisRepN': 5}>
25.0893 	DATA 	Keypress: r
25.0942 	EXP 	fixation: autoDraw = False
25.0942 	EXP 	text: autoDraw = False
25.0942 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
25.0942 	EXP 	text: text = 'RED'
25.0942 	EXP 	fixation: autoDraw = True
25.1344 	EXP 	Device response: <KeyPress from None: t=25.080274707986973, value=r, duration=0.04834041601861827>
25.5858 	INFO 	Keyboard events cleared
25.5856 	EXP 	fixation: autoDraw = False
25.5856 	EXP 	text: autoDraw = True
26.6373 	DATA 	Keypress: b
26.6452 	EXP 	Device response: <KeyPress from None: t=26.633430624002358, value=b, duration=None>
26.6456 	EXP 	New trial (rep=5, index=2): <Trial 22 (2 in rep 5) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r', 'thisN': 22, 'thisTrialN': 2, 'thisRepN': 5}>
26.6550 	EXP 	fixation: autoDraw = False
26.6550 	EXP 	text: autoDraw = False
26.6550 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
26.6550 	EXP 	text: height = np.float64(0.05)
26.6550 	EXP 	text: height = np.float64(0.05)
26.6550 	EXP 	text: height = np.float64(0.05)
26.6550 	EXP 	text: text = 'BLUE'
26.6550 	EXP 	fixation: autoDraw = True
26.7187 	EXP 	Device response: <KeyPress from None: t=26.633430624002358, value=b, duration=0.08017699999618344>
27.1444 	INFO 	Keyboard events cleared
27.1442 	EXP 	fixation: autoDraw = False
27.1442 	EXP 	text: autoDraw = True
28.2849 	EXP 	Device response: <KeyPress from None: t=28.2793878329976, value=r, duration=None>
28.2854 	EXP 	New trial (rep=5, index=3): <Trial 23 (3 in rep 5) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_res': 'b', 'thisN': 23, 'thisTrialN': 3, 'thisRepN': 5}>
28.2899 	DATA 	Keypress: r
28.2955 	EXP 	fixation: autoDraw = False
28.2955 	EXP 	text: autoDraw = False
28.2955 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
28.2955 	EXP 	text: text = 'BLUE'
28.2955 	EXP 	fixation: autoDraw = True
28.3796 	EXP 	Device response: <KeyPress from None: t=28.2793878329976, value=r, duration=0.08831845800159499>
28.7861 	INFO 	Keyboard events cleared
28.7860 	EXP 	fixation: autoDraw = False
28.7860 	EXP 	text: autoDraw = True
29.5793 	EXP 	Device response: <KeyPress from None: t=29.574633748998167, value=b, duration=None>
29.5798 	EXP 	New trial (rep=6, index=0): <Trial 24 (0 in rep 6) data={'word': 'BLUE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r', 'thisN': 24, 'thisTrialN': 0, 'thisRepN': 6}>
29.5847 	DATA 	Keypress: b
29.5897 	EXP 	fixation: autoDraw = False
29.5897 	EXP 	text: autoDraw = False
29.5897 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
29.5897 	EXP 	text: text = 'BLUE'
29.5897 	EXP 	fixation: autoDraw = True
29.6791 	EXP 	Device response: <KeyPress from None: t=29.574633748998167, value=b, duration=0.09217312501277775>
30.0777 	INFO 	Keyboard events cleared
30.0775 	EXP 	fixation: autoDraw = False
30.0775 	EXP 	text: autoDraw = True
30.6626 	EXP 	Device response: <KeyPress from None: t=30.65450224900269, value=r, duration=None>
30.6632 	EXP 	New trial (rep=6, index=1): <Trial 25 (1 in rep 6) data={'word': 'BLUE', 'colour': 'blue', 'stim_condition': 'C', 'correct_res': 'b', 'thisN': 25, 'thisTrialN': 1, 'thisRepN': 6}>
30.6678 	DATA 	Keypress: r
