thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
56,0,56,[np.float64(0.35555555555555557)],[np.float64(-0.43444444444444447)],[1],[0],[0],[1.560803584055975],['target'],56,0,56,0,86.3589295418933,,5,86.35141520784236,86.3589295418933,86.3589295418933,0.00859804218634963,87.9123870828189,[np.float64(0.35555555555555557)],[np.float64(-0.43444444444444447)],[1],[0],[0],[1.560803584055975],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
57,0,57,[np.float64(0.32666666666666666)],[np.float64(0.14888888888888888)],[1],[0],[0],[1.3756600411143154],['target'],57,0,57,0,87.92881304188631,,5,87.92057337495498,87.92881304188631,87.92881304188631,0.00809016590937972,89.29633866692893,[np.float64(0.32666666666666666)],[np.float64(0.14888888888888888)],[1],[0],[0],[1.3756600411143154],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
58,0,58,[np.float64(-0.4011111111111111)],[np.float64(0.4822222222222222)],[1],[0],[0],[2.5957072919700295],['target'],58,0,58,0,89.32427912484854,,10,89.31355062499642,89.32427912484854,89.32427912484854,0.017130374908447266,91.90943287499249,[np.float64(-0.4011111111111111)],[np.float64(0.4822222222222222)],[1],[0],[0],[2.5957072919700295],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
59,0,59,[np.float64(-0.3988888888888889)],[np.float64(-0.09333333333333334)],[1],[0],[0],[1.290679208934307],['target'],59,0,59,0,91.92632354190573,,5,91.91816916689277,91.92632354190573,91.92632354190573,0.008619374828413129,93.20895454194397,[np.float64(-0.3988888888888889)],[np.float64(-0.09333333333333334)],[1],[0],[0],[1.290679208934307],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
60,0,60,[np.float64(-0.39444444444444443)],[np.float64(0.2788888888888889)],[1],[0],[0],[1.4346836670301855],['target'],60,0,60,0,93.23549824999645,,10,93.22508487501182,93.23549824999645,93.23549824999645,0.01603929093107581,94.65987750003114,[np.float64(-0.39444444444444443)],[np.float64(0.2788888888888889)],[1],[0],[0],[1.4346836670301855],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
61,0,61,[np.float64(-0.41888888888888887)],[np.float64(-0.1511111111111111)],[1],[0],[0],[1.133998000063002],['target'],61,0,61,0,94.68651433289051,,10,94.67602154193446,94.68651433289051,94.68651433289051,0.016036499990150332,95.81012383289635,[np.float64(-0.41888888888888887)],[np.float64(-0.1511111111111111)],[1],[0],[0],[1.133998000063002],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
62,0,62,[np.float64(-0.25666666666666665)],[np.float64(-0.45)],[1],[0],[0],[1.1252292080316693],['target'],62,0,62,0,95.82709399983287,,5,95.8194234999828,95.82709399983287,95.82709399983287,0.00919412518851459,96.94475629203953,[np.float64(-0.25666666666666665)],[np.float64(-0.45)],[1],[0],[0],[1.1252292080316693],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
63,0,63,[np.float64(-0.1711111111111111)],[np.float64(-0.4066666666666667)],[1],[0],[0],[0.8194256669376045],['target'],63,0,63,0,96.96103195799515,,5,96.9530384580139,96.96103195799515,96.96103195799515,0.008192999986931682,97.77258295798674,[np.float64(-0.1711111111111111)],[np.float64(-0.4066666666666667)],[1],[0],[0],[0.8194256669376045],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
64,0,64,[np.float64(-0.36)],[np.float64(0.3377777777777778)],[1],[0],[0],[2.0462484578602016],['target'],64,0,64,0,97.78892458300106,,5,97.78119424986653,97.78892458300106,97.78892458300106,0.008498250041157007,99.82755179191008,[np.float64(-0.36)],[np.float64(0.3377777777777778)],[1],[0],[0],[2.0462484578602016],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
65,0,65,[np.float64(-0.3188888888888889)],[np.float64(-0.08)],[1],[0],[0],[1.432266915915534],['target'],65,0,65,0,99.85468208300881,,10,99.84373729187064,99.85468208300881,99.85468208300881,0.016094124875962734,101.27610470796935,[np.float64(-0.3188888888888889)],[np.float64(-0.08)],[1],[0],[0],[1.432266915915534],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
66,0,66,[np.float64(-0.09444444444444444)],[np.float64(-0.14888888888888888)],[1],[0],[0],[1.120058290893212],['target'],66,0,66,0,101.29896966693923,,10,101.28955670795403,101.29896966693923,101.29896966693923,0.013362250057980418,102.4097202080302,[np.float64(-0.09444444444444444)],[np.float64(-0.14888888888888888)],[1],[0],[0],[1.120058290893212],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
67,0,67,[np.float64(-0.4666666666666667)],[np.float64(-0.2588888888888889)],[1],[0],[0],[1.341013791039586],['target'],67,0,67,0,102.42862737481482,,5,102.42052499996498,102.42862737481482,102.42862737481482,0.01069399993866682,103.76164562487975,[np.float64(-0.4666666666666667)],[np.float64(-0.2588888888888889)],[1],[0],[0],[1.341013791039586],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
68,0,68,[np.float64(-0.3888888888888889)],[np.float64(0.39)],[1],[0],[0],[1.6921572079882026],['target'],68,0,68,0,103.88026654184796,,10,103.87098683300428,103.88026654184796,103.88026654184796,0.10924945888109505,105.56324695795774,[np.float64(-0.3888888888888889)],[np.float64(0.39)],[1],[0],[0],[1.6921572079882026],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
69,0,69,[np.float64(-0.0077777777777777776)],[np.float64(-0.34444444444444444)],[1],[0],[0],[1.3968480839394033],['target'],69,0,69,0,105.58978699985892,,10,105.57945016701706,105.58978699985892,105.58978699985892,0.016088832868263125,106.97640149993822,[np.float64(-0.0077777777777777776)],[np.float64(-0.34444444444444444)],[1],[0],[0],[1.3968480839394033],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
70,0,70,[np.float64(-0.4033333333333333)],[np.float64(-0.017777777777777778)],[1],[0],[0],[1.0103220408782363],['target'],70,0,70,0,106.99348729196936,,5,106.98527812492102,106.99348729196936,106.99348729196936,0.008767582941800356,107.99571054195985,[np.float64(-0.4033333333333333)],[np.float64(-0.017777777777777778)],[1],[0],[0],[1.0103220408782363],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
71,0,71,[np.float64(0.2722222222222222)],[np.float64(-0.4866666666666667)],[1],[0],[0],[1.6835003329906613],['target'],71,0,71,0,108.02151524997316,,10,108.01157845789567,108.02151524997316,108.02151524997316,0.015774583211168647,109.69518254185095,[np.float64(0.2722222222222222)],[np.float64(-0.4866666666666667)],[1],[0],[0],[1.6835003329906613],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
72,0,72,[np.float64(-0.31333333333333335)],[np.float64(-0.20777777777777778)],[1],[0],[0],[1.2920753748621792],['target'],72,0,72,0,109.71094320784323,,5,109.70332591701299,109.71094320784323,109.71094320784323,0.008035375038161874,110.99550716695376,[np.float64(-0.31333333333333335)],[np.float64(-0.20777777777777778)],[1],[0],[0],[1.2920753748621792],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
73,0,73,[np.float64(0.15555555555555556)],[np.float64(0.40555555555555556)],[1],[0],[0],[1.4042124999687076],['target'],73,0,73,0,111.01242970791645,,5,111.00505083287135,111.01242970791645,111.01242970791645,0.00942683289758861,112.40936312498525,[np.float64(0.15555555555555556)],[np.float64(0.40555555555555556)],[1],[0],[0],[1.4042124999687076],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
74,0,74,[np.float64(-0.45222222222222225)],[np.float64(-0.3)],[1],[0],[0],[1.8294328751508147],['target'],74,0,74,0,112.42656004196033,,5,112.4177523329854,112.42656004196033,112.42656004196033,0.008282791124656796,114.24728962499648,[np.float64(-0.45222222222222225)],[np.float64(-0.3)],[1],[0],[0],[1.8294328751508147],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
75,0,75,[np.float64(-0.042222222222222223)],[np.float64(-0.14444444444444443)],[1],[0],[0],[1.9972139580640942],['target'],75,0,75,0,114.27336170803756,,10,114.26309254183434,114.27336170803756,114.27336170803756,0.015715165995061398,116.26041095796973,[np.float64(-0.042222222222222223)],[np.float64(-0.14444444444444443)],[1],[0],[0],[1.9972139580640942],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
76,0,76,[np.float64(0.49)],[np.float64(0.11444444444444445)],[1],[0],[0],[1.549681499833241],['target'],76,0,76,0,116.28760058293119,,10,116.2769667499233,116.28760058293119,116.28760058293119,0.01644825004041195,117.8267621670384,[np.float64(0.49)],[np.float64(0.11444444444444445)],[1],[0],[0],[1.549681499833241],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
77,0,77,[np.float64(0.028888888888888888)],[np.float64(-0.07)],[1],[0],[0],[1.5303984999191016],['target'],77,0,77,0,117.85301862494089,,10,117.84265237487853,117.85301862494089,117.85301862494089,0.01578062493354082,119.37316858302802,[np.float64(0.028888888888888888)],[np.float64(-0.07)],[1],[0],[0],[1.5303984999191016],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
78,0,78,[np.float64(-0.3422222222222222)],[np.float64(-0.05)],[1],[0],[0],[1.209005624987185],['target'],78,0,78,0,119.38947641686536,,5,119.38179870788008,119.38947641686536,119.38947641686536,0.008504042169079185,120.5909214168787,[np.float64(-0.3422222222222222)],[np.float64(-0.05)],[1],[0],[0],[1.209005624987185],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
79,0,79,[np.float64(0.1922222222222222)],[np.float64(0.43444444444444447)],[1],[0],[0],[1.7955026249401271],['target'],79,0,79,0,120.60776437493041,,5,120.60010766703635,120.60776437493041,120.60776437493041,0.00902983290143311,122.39571633283049,[np.float64(0.1922222222222222)],[np.float64(0.43444444444444447)],[1],[0],[0],[1.7955026249401271],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
80,0,80,[np.float64(0.24444444444444444)],[np.float64(-0.31555555555555553)],[1],[0],[0],[1.731831124983728],['target'],80,0,80,0,122.42242133291438,,10,122.41209674999118,122.42242133291438,122.42242133291438,0.01629229192622006,124.14403370791115,[np.float64(0.24444444444444444)],[np.float64(-0.31555555555555553)],[1],[0],[0],[1.731831124983728],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
81,0,81,[np.float64(0.052222222222222225)],[np.float64(0.33)],[1],[0],[0],[1.885975583922118],['target'],81,0,81,0,124.17128337500617,,10,124.16089570801705,124.17128337500617,124.17128337500617,0.016735709039494395,126.04698820784688,[np.float64(0.052222222222222225)],[np.float64(0.33)],[1],[0],[0],[1.885975583922118],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
82,0,82,[np.float64(-0.43555555555555553)],[np.float64(-0.02)],[1],[0],[0],[1.0636156250257045],['target'],82,0,82,0,126.07416545785964,,10,126.06342208292335,126.07416545785964,126.07416545785964,0.01632387493737042,127.12714224983938,[np.float64(-0.43555555555555553)],[np.float64(-0.02)],[1],[0],[0],[1.0636156250257045],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
83,0,83,[np.float64(0.11444444444444445)],[np.float64(0.052222222222222225)],[1],[0],[0],[1.904862041817978],['target'],83,0,83,0,127.14349283301271,,5,127.13608154188842,127.14349283301271,127.14349283301271,0.008830209029838443,129.0410470829811,[np.float64(0.11444444444444445)],[np.float64(0.052222222222222225)],[1],[0],[0],[1.904862041817978],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
84,0,84,[np.float64(0.23222222222222222)],[np.float64(-0.20555555555555555)],[1],[0],[0],[1.1030482079368085],['target'],84,0,84,0,129.06794904195704,,10,129.05768437497318,129.06794904195704,129.06794904195704,0.01653883303515613,130.16083587496541,[np.float64(0.23222222222222222)],[np.float64(-0.20555555555555555)],[1],[0],[0],[1.1030482079368085],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
85,0,85,[np.float64(-0.1322222222222222)],[np.float64(-0.09)],[1],[0],[0],[1.483471208019182],['target'],85,0,85,0,130.1871329578571,,10,130.1767931249924,130.1871329578571,130.1871329578571,0.015850292053073645,131.6603696248494,[np.float64(-0.1322222222222222)],[np.float64(-0.09)],[1],[0],[0],[1.483471208019182],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
86,0,86,[np.float64(0.056666666666666664)],[np.float64(0.26222222222222225)],[1],[0],[0],[2.102057416923344],['target'],86,0,86,0,131.6864843328949,,10,131.67625158303417,131.6864843328949,131.6864843328949,0.015773874940350652,133.77841616701335,[np.float64(0.056666666666666664)],[np.float64(0.26222222222222225)],[1],[0],[0],[2.102057416923344],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
87,0,87,[np.float64(-0.3)],[np.float64(0.22777777777777777)],[1],[0],[0],[1.7573030840139836],['target'],87,0,87,0,133.79448574990965,,5,133.786883499939,133.79448574990965,133.79448574990965,0.0083578338380903,135.54429520783015,[np.float64(-0.3)],[np.float64(0.22777777777777777)],[1],[0],[0],[1.7573030840139836],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
88,0,88,[np.float64(0.48333333333333334)],[np.float64(-0.04777777777777778)],[1],[0],[0],[1.90114904101938],['target'],88,0,88,0,135.57106058299541,,10,135.56019662483595,135.57106058299541,135.57106058299541,0.015812499914318323,137.46144979191013,[np.float64(0.48333333333333334)],[np.float64(-0.04777777777777778)],[1],[0],[0],[1.90114904101938],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
89,0,89,[np.float64(-0.34555555555555556)],[np.float64(-0.08666666666666667)],[1],[0],[0],[1.9849434581119567],['target'],89,0,89,0,137.48899041698314,,10,137.47831229190342,137.48899041698314,137.48899041698314,0.01675554201938212,139.46336474991404,[np.float64(-0.34555555555555556)],[np.float64(-0.08666666666666667)],[1],[0],[0],[1.9849434581119567],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
90,0,90,[np.float64(-0.2677777777777778)],[np.float64(-0.23222222222222222)],[1],[0],[0],[1.1137138339690864],['target'],90,0,90,0,139.49076412501745,,10,139.4800608328078,139.49076412501745,139.49076412501745,0.016593333100900054,140.5939243750181,[np.float64(-0.2677777777777778)],[np.float64(-0.23222222222222222)],[1],[0],[0],[1.1137138339690864],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
91,0,91,[np.float64(-0.3522222222222222)],[np.float64(0.19333333333333333)],[1],[0],[0],[1.3677788749337196],['target'],91,0,91,0,140.62123008281924,,10,140.6097412079107,140.62123008281924,140.62123008281924,0.015709083061665297,141.97762454184704,[np.float64(-0.3522222222222222)],[np.float64(0.19333333333333333)],[1],[0],[0],[1.3677788749337196],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
92,0,92,[np.float64(-0.06222222222222222)],[np.float64(0.49444444444444446)],[1],[0],[0],[2.154595291009173],['target'],92,0,92,0,142.00510516692884,,10,141.99405637499876,142.00510516692884,142.00510516692884,0.01632599998265505,144.1487652498763,[np.float64(-0.06222222222222222)],[np.float64(0.49444444444444446)],[1],[0],[0],[2.154595291009173],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
93,0,93,[np.float64(0.10444444444444445)],[np.float64(0.27111111111111114)],[1],[0],[0],[0.9618622919078916],['target'],93,0,93,0,144.17538595781662,,10,144.16488824994303,144.17538595781662,144.17538595781662,0.016014042077586055,145.1268525419291,[np.float64(0.10444444444444445)],[np.float64(0.27111111111111114)],[1],[0],[0],[0.9618622919078916],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
94,0,94,[np.float64(-0.1511111111111111)],[np.float64(0.43555555555555553)],[1],[0],[0],[0.9050009159836918],['target'],94,0,94,0,145.14415070787072,,5,145.1359071249608,145.14415070787072,145.14415070787072,0.008947334019467235,146.0410202080384,[np.float64(-0.1511111111111111)],[np.float64(0.43555555555555553)],[1],[0],[0],[0.9050009159836918],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
95,0,95,[np.float64(0.22333333333333333)],[np.float64(0.10333333333333333)],[1],[0],[0],[1.0273114589508623],['target'],95,0,95,0,146.05792466690764,,5,146.05007429188117,146.05792466690764,146.05792466690764,0.00895350007340312,147.07748624985106,[np.float64(0.22333333333333333)],[np.float64(0.10333333333333333)],[1],[0],[0],[1.0273114589508623],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
96,0,96,[np.float64(0.3233333333333333)],[np.float64(-0.07333333333333333)],[1],[0],[0],[1.490603290963918],['target'],96,0,96,0,147.09467983292416,,5,147.08651737496257,147.09467983292416,147.09467983292416,0.008933833101764321,148.57723208284006,[np.float64(0.3233333333333333)],[np.float64(-0.07333333333333333)],[1],[0],[0],[1.490603290963918],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
97,0,97,[np.float64(0.24666666666666667)],[np.float64(0.49444444444444446)],[1],[0],[0],[1.4908325830474496],['target'],97,0,97,0,148.5958371248562,,5,148.58775495784357,148.5958371248562,148.5958371248562,0.010434667114168406,150.07869949983433,[np.float64(0.24666666666666667)],[np.float64(0.49444444444444446)],[1],[0],[0],[1.4908325830474496],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
98,0,98,[np.float64(0.2733333333333333)],[np.float64(-0.45666666666666667)],[1],[0],[0],[1.4868508749641478],['target'],98,0,98,0,150.0954757919535,,5,150.08730891696177,150.0954757919535,150.0954757919535,0.008514292072504759,151.57426991686225,[np.float64(0.2733333333333333)],[np.float64(-0.45666666666666667)],[1],[0],[0],[1.4868508749641478],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
99,0,99,[np.float64(0.40444444444444444)],[np.float64(0.4)],[1],[0],[0],[1.359792958945036],['target'],99,0,99,0,151.59191537485458,,5,151.5841348329559,151.59191537485458,151.59191537485458,0.009760292014107108,152.94403854198754,[np.float64(0.40444444444444444)],[np.float64(0.4)],[1],[0],[0],[1.359792958945036],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
100,0,100,[np.float64(-0.44222222222222224)],[np.float64(-0.03333333333333333)],[1],[0],[0],[1.284596374956891],['target'],100,0,100,0,152.97070408286527,,10,152.95996745792218,152.97070408286527,152.97070408286527,0.01583858300000429,154.2446702918969,[np.float64(-0.44222222222222224)],[np.float64(-0.03333333333333333)],[1],[0],[0],[1.284596374956891],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
101,0,101,[np.float64(0.3933333333333333)],[np.float64(-0.2477777777777778)],[1],[0],[0],[1.4662957501132041],['target'],101,0,101,0,154.2723424579017,,10,154.2618882500101,154.2723424579017,154.2723424579017,0.017111292108893394,155.7282904169988,[np.float64(0.3933333333333333)],[np.float64(-0.2477777777777778)],[1],[0],[0],[1.4662957501132041],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
102,0,102,[np.float64(0.1)],[np.float64(0.5)],[1],[0],[0],[2.1608446249738336],['target'],102,0,102,0,155.7446596249938,,5,155.73721683281474,155.7446596249938,155.7446596249938,0.008818834088742733,157.89817770803347,[np.float64(0.1)],[np.float64(0.5)],[1],[0],[0],[2.1608446249738336],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
103,0,103,[np.float64(-0.17888888888888888)],[np.float64(-0.17666666666666667)],[1],[0],[0],[1.4824151669163257],['target'],103,0,103,0,157.92398137482814,,10,157.91363833285868,157.92398137482814,157.92398137482814,0.01536924997344613,159.3961571669206,[np.float64(-0.17888888888888888)],[np.float64(-0.17666666666666667)],[1],[0],[0],[1.4824151669163257],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
104,0,104,[np.float64(-0.07444444444444444)],[np.float64(0.016666666666666666)],[1],[0],[0],[1.0830352089833468],['target'],104,0,104,0,159.42318120785058,,10,159.41264662495814,159.42318120785058,159.42318120785058,0.016379832988604903,160.49578870786354,[np.float64(-0.07444444444444444)],[np.float64(0.016666666666666666)],[1],[0],[0],[1.0830352089833468],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
105,0,105,[np.float64(0.4866666666666667)],[np.float64(0.44555555555555554)],[1],[0],[0],[1.082819583825767],['target'],105,0,105,0,160.5222347918898,,10,160.51197424996644,160.5222347918898,160.5222347918898,0.016075583174824715,161.59490299993195,[np.float64(0.4866666666666667)],[np.float64(0.44555555555555554)],[1],[0],[0],[1.082819583825767],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
106,0,106,[np.float64(-0.25666666666666665)],[np.float64(-0.2588888888888889)],[1],[0],[0],[1.0595930418930948],['target'],106,0,106,0,161.61182724987157,,5,161.604105041828,161.61182724987157,161.61182724987157,0.009096207795664668,162.66380354203284,[np.float64(-0.25666666666666665)],[np.float64(-0.2588888888888889)],[1],[0],[0],[1.0595930418930948],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
107,0,107,[np.float64(-0.08)],[np.float64(-0.08333333333333333)],[1],[0],[0],[0.8959810831584036],['target'],107,0,107,0,162.69060399988666,,10,162.68002483295277,162.69060399988666,162.69060399988666,0.016131249954923987,163.5761075830087,[np.float64(-0.08)],[np.float64(-0.08333333333333333)],[1],[0],[0],[0.8959810831584036],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
108,0,108,[np.float64(0.47888888888888886)],[np.float64(0.2866666666666667)],[1],[0],[0],[1.5518752080388367],['target'],108,0,108,0,163.6034494168125,,10,163.5925891250372,163.6034494168125,163.6034494168125,0.016376167070120573,165.1445789579302,[np.float64(0.47888888888888886)],[np.float64(0.2866666666666667)],[1],[0],[0],[1.5518752080388367],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
109,0,109,[np.float64(-0.13777777777777778)],[np.float64(-0.4866666666666667)],[1],[0],[0],[1.969388958066702],['target'],109,0,109,0,165.17135204188526,,10,165.16090924991295,165.17135204188526,165.17135204188526,0.01622429210692644,167.13040895783342,[np.float64(-0.13777777777777778)],[np.float64(-0.4866666666666667)],[1],[0],[0],[1.969388958066702],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
110,0,110,[np.float64(-0.14555555555555555)],[np.float64(-0.42444444444444446)],[1],[0],[0],[0.8208735841326416],['target'],110,0,110,0,167.14762529195286,,5,167.13877745787613,167.14762529195286,167.14762529195286,0.008251291932538152,167.95975099992938,[np.float64(-0.14555555555555555)],[np.float64(-0.42444444444444446)],[1],[0],[0],[0.8208735841326416],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
111,0,111,[np.float64(0.08777777777777777)],[np.float64(-0.06555555555555556)],[1],[0],[0],[1.1675659590400755],['target'],111,0,111,0,167.98632808285765,,10,167.975841374835,167.98632808285765,167.98632808285765,0.01600279100239277,169.1435073330067,[np.float64(0.08777777777777777)],[np.float64(-0.06555555555555556)],[1],[0],[0],[1.1675659590400755],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
112,0,112,[np.float64(0.051111111111111114)],[np.float64(0.4911111111111111)],[1],[0],[0],[0.8862877499777824],['target'],112,0,112,0,169.1711484999396,,10,169.1602143328637,169.1711484999396,169.1711484999396,0.016601708019152284,170.04662412498146,[np.float64(0.051111111111111114)],[np.float64(0.4911111111111111)],[1],[0],[0],[0.8862877499777824],['target'],01,001,2025-09-30_14h56.34.984,Visual Search Experiment,,2025.1.1,121.00964374751636,2025-09-30 14h56.41.494476 +0530,
