19.7479 	EXP 	Device response: <KeyPress from None: t=19.65438795898808, value=left, duration=0.08790066599613056>
20.1584 	INFO 	Keyboard events cleared
20.1583 	EXP 	grating: autoDraw = True
20.1623 	EXP 	fixation: autoDraw = False
20.4460 	EXP 	grating: autoDraw = False
20.7426 	EXP 	Device response: <KeyPress from None: t=20.73690479202196, value=right, duration=None>
20.7456 	DATA 	Keypress: right
20.7482 	EXP 	fixation: autoDraw = False
20.7482 	EXP 	grating: autoDraw = False
20.7482 	EXP 	grating: ori = np.float64(2.0)
20.7482 	EXP 	fixation: autoDraw = True
20.8593 	EXP 	Device response: <KeyPress from None: t=20.73690479202196, value=right, duration=0.11639099998865277>
21.2307 	INFO 	Keyboard events cleared
21.2306 	EXP 	grating: autoDraw = True
21.2481 	EXP 	fixation: autoDraw = False
21.5254 	EXP 	grating: autoDraw = False
21.6108 	EXP 	Device response: <KeyPress from None: t=21.604881417006254, value=right, duration=None>
21.6160 	EXP 	fixation: autoDraw = False
21.6160 	EXP 	grating: autoDraw = False
21.6160 	EXP 	grating: ori = np.float64(-2.0)
21.6160 	EXP 	fixation: autoDraw = True
21.6203 	DATA 	Keypress: right
21.7103 	EXP 	Device response: <KeyPress from None: t=21.604881417006254, value=right, duration=0.09232241701101884>
22.1086 	INFO 	Keyboard events cleared
22.1084 	EXP 	grating: autoDraw = True
22.1129 	EXP 	fixation: autoDraw = False
22.3960 	EXP 	grating: autoDraw = False
22.5602 	EXP 	Device response: <KeyPress from None: t=22.54887504200451, value=left, duration=None>
22.5639 	DATA 	Keypress: left
22.5667 	EXP 	fixation: autoDraw = False
22.5667 	EXP 	grating: autoDraw = False
22.5667 	EXP 	grating: ori = np.float64(-2.0)
22.5667 	EXP 	fixation: autoDraw = True
22.6476 	EXP 	Device response: <KeyPress from None: t=22.54887504200451, value=left, duration=0.09637537499656901>
23.0589 	INFO 	Keyboard events cleared
23.0588 	EXP 	grating: autoDraw = True
23.0631 	EXP 	fixation: autoDraw = False
23.3457 	EXP 	grating: autoDraw = False
23.6100 	EXP 	Device response: <KeyPress from None: t=23.608109750028234, value=left, duration=None>
23.6143 	DATA 	Keypress: left
23.6177 	EXP 	fixation: autoDraw = False
23.6177 	EXP 	grating: autoDraw = False
23.6177 	EXP 	grating: ori = np.float64(1.5)
23.6177 	EXP 	fixation: autoDraw = True
23.7012 	EXP 	Device response: <KeyPress from None: t=23.608109750028234, value=left, duration=0.09230937500251457>
24.1090 	INFO 	Keyboard events cleared
24.1089 	EXP 	grating: autoDraw = True
24.1129 	EXP 	fixation: autoDraw = False
24.3960 	EXP 	grating: autoDraw = False
