delay,freq,condtion,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.1,1000,exp,212,4,13,space,0.7228138749997015,None,261,1,[6.397665625001537],[6.397671083001114],13,4,212,10,2245.5738049579995,,2245.5631497920003,2245.5738049579995,2246.5575856670002,2246.5575856670002,2246.5640576250007,2247.28200275,space,0.7228138749997015,None,2247.283363291999,2247.3914640416665,2247.69687625,2247.6793132500006,2247.6815382080003,2247.69687625,2247.69687625,2247.69687625,2254.0949632499996,261,1,[6.397665625001537],[6.397671083001114],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,400,unexp,213,5,13,space,0.3410255420003523,None,927,1,[2.9405502500012517],[2.9405558750004275],13,5,213,3,2254.100279791999,,2254.0951622499997,2254.100279791999,2255.091368333,2255.091368333,2255.0984317919992,2255.442885083001,space,0.3410255420003523,None,2255.444339875001,2256.1474614586664,2256.4561852919996,2256.437276750001,2256.4392109580003,2256.4561852919996,2256.4561852919996,2256.4561852919996,2259.3971314169994,927,1,[2.9405502500012517],[2.9405558750004275],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,214,6,13,space,15.841868041999987,None,503,1,[1.8796316669995576],[1.8796371249991353],13,6,214,6,2259.4075767079994,,2259.397331833001,2259.4075767079994,2260.3913422919995,2260.3913422919995,2260.3975757080007,2276.243891958,space,15.841868041999987,None,2276.245587083,2276.948091708666,2277.25157975,2277.2362400830007,2277.2377710420005,2277.25157975,2277.25157975,2277.25157975,2279.131610708,503,1,[1.8796316669995576],[1.8796371249991353],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,1000,exp,215,7,13,space,1.7042055420006363,None,370,1,[1.6618044170008943],[1.6618099589995836],13,7,215,5,2279.141529167,,2279.1318111250002,2279.141529167,2280.125057583,2280.125057583,2280.131227624999,2281.8343679579993,space,1.7042055420006363,None,2281.835744125001,2282.242297041667,2282.548244333,2282.5304928749993,2282.53241625,2282.548244333,2282.548244333,2282.548244333,2284.210447083,370,1,[1.6618044170008943],[1.6618099589995836],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,216,8,13,space,0.25234420800006774,None,865,1,[1.9626931669990881],[1.9626981250003155],13,8,216,12,2284.224906457999,,2284.210655500001,2284.224906457999,2285.2088800420006,2285.2088800420006,2285.2152606670006,2285.4666632499993,space,0.25234420800006774,None,2285.467884083,2286.175606666666,2286.4820995419996,2286.464044832999,2286.4659044170003,2286.4820995419996,2286.4820995419996,2286.4820995419996,2288.4451906249997,865,1,[1.9626931669990881],[1.9626981250003155],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,400,unexp,217,9,13,space,0.276786667000124,None,97,1,[1.544715374999214],[1.5447207919987704],13,9,217,1,2288.450363374999,,2288.4453958329996,2288.450363374999,2289.442483875,2289.442483875,2289.4496051669994,2289.7280544999994,space,0.276786667000124,None,2289.7292552500003,2290.131620999666,2290.4362354580007,2290.420347333,2290.421891374999,2290.4362354580007,2290.4362354580007,2290.4362354580007,2291.9813680829993,97,1,[1.544715374999214],[1.5447207919987704],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,1000,exp,218,10,13,space,0.40938879099849146,None,634,1,[3.1150145000010525],[3.1150197080005455],13,10,218,13,2291.991924125001,,2291.981569875001,2291.991924125001,2292.975932833,2292.975932833,2292.982285708,2293.394155917,space,0.40938879099849146,None,2293.3956217920004,2293.4986973746677,2293.804320417001,2293.786713207999,2293.7885217500007,2293.804320417001,2293.804320417001,2293.804320417001,2296.91974175,634,1,[3.1150145000010525],[3.1150197080005455],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,1000,exp,219,11,13,space,0.42403700000068056,None,408,1,[2.0137341669997113],[2.0137392090000503],13,11,219,7,2296.9250959170004,,2296.9199484580004,2296.9250959170004,2297.9156003749995,2297.9156003749995,2297.9156003749995,2298.344238875001,space,0.42403700000068056,None,2298.3456365420006,2298.4492730416664,2298.755669708,2298.7381022499994,2298.7399084169992,2298.755669708,2298.755669708,2298.755669708,2300.76980575,408,1,[2.0137341669997113],[2.0137392090000503],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,400,unexp,220,12,13,space,0.22736395799984166,None,245,1,[1.2668048329996964],[1.2668100829996547],13,12,220,0,2300.7752838750002,,2300.770017625,2300.7752838750002,2301.7670225420006,2301.7670225420006,2301.7670225420006,2302.000274958,space,0.22736395799984166,None,2302.0016764579996,2302.1025742916668,2302.4146639579994,2302.398085125,2302.399873582999,2302.4146639579994,2302.4146639579994,2302.4146639579994,2303.6818615419998,245,1,[1.2668048329996964],[1.2668100829996547],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,400,unexp,221,13,13,space,0.3383424579988059,None,56,1,[4.536357458000566],[4.536363958000948],13,13,221,2,2303.692153958,,2303.682061083,2303.692153958,2304.676225292,2304.676225292,2304.682661250001,2305.016078208,space,0.3383424579988059,None,2305.0166004580005,2305.4155828746666,2305.7230371669993,2305.704888208,2305.7070721670007,2305.7230371669993,2305.7230371669993,2305.7230371669993,2310.2598085829995,56,1,[4.536357458000566],[4.536363958000948],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,222,14,13,space,2.706294291998347,None,672,1,[5.3991030840006715],[5.399108084000545],13,14,222,15,2310.2656577079997,,2310.2600242080007,2310.2656577079997,2311.2499863329995,2311.2499863329995,2311.259323542001,2313.961833333,space,2.706294291998347,None,2313.9630384169996,2314.665777333667,2314.9714313330005,2314.954422125,2314.9559358749993,2314.9714313330005,2314.9714313330005,2314.9714313330005,2320.370928208,672,1,[5.3991030840006715],[5.399108084000545],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,1000,exp,223,15,13,space,0.3479929589993844,None,974,1,[2.104129875000581],[2.104135084000518],13,15,223,14,2320.376299083,,2320.371130292,2320.376299083,2321.3670930829994,2321.3670930829994,2321.3670930829994,2321.7174171669994,space,0.3479929589993844,None,2321.7185733749993,2322.126757374667,2322.432819625001,2322.415372833,2322.4175466670004,2322.432819625001,2322.432819625001,2322.432819625001,2324.537328417,974,1,[2.104129875000581],[2.104135084000518],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,400,unexp,224,0,14,space,1.2172498750005616,None,498,1,[2.317542166001658],[2.317547000000559],14,0,224,2,2324.542688583,,2324.5375291670007,2324.542688583,2325.5328676669997,2325.5328676669997,2325.5328676669997,2326.7614912080007,space,1.2172498750005616,None,2326.7626189170005,2327.1662942496664,2327.469957833,2327.454448708,2327.4559360000003,2327.469957833,2327.469957833,2327.469957833,2329.7878906250007,498,1,[2.317542166001658],[2.317547000000559],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,225,1,14,space,0.4930948749988602,None,88,1,[1.657324374999007],[1.6573295829985],14,1,225,6,2329.794196375,,2329.7880894579994,2329.794196375,2330.783161833,2330.783161833,2330.783161833,2331.2788375420005,space,0.4930948749988602,None,2331.2803975000006,2331.9837954166674,2332.290565916999,2332.2720934999998,2332.2738631249995,2332.290565916999,2332.290565916999,2332.290565916999,2333.9482842920006,88,1,[1.657324374999007],[1.6573295829985],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,1000,exp,226,2,14,space,0.22869495800114237,None,90,1,[2.0983418750001874],[2.0983469170005264],14,2,226,5,2333.9597524580004,,2333.948481833,2333.9597524580004,2334.9436378749997,2334.9436378749997,2334.949859417,2335.17974675,space,0.22869495800114237,None,2335.181287666999,2335.5830328336674,2335.8893893330005,2335.871556792001,2335.8732543330007,2335.8893893330005,2335.8893893330005,2335.8893893330005,2337.988129583,90,1,[2.0983418750001874],[2.0983469170005264],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,1000,exp,227,3,14,space,0.14344333300141443,None,37,1,[5.972429499999635],[5.972434208000777],14,3,227,4,2337.9931997919994,,2337.988328542,2337.9931997919994,2338.983844917,2338.983844917,2338.983844917,2339.1378815829994,space,0.14344333300141443,None,2339.1383999169993,2339.244119874666,2339.5490352079996,2339.5319432920005,2339.534110875,2339.5490352079996,2339.5490352079996,2339.5490352079996,2345.521873625001,37,1,[5.972429499999635],[5.972434208000777],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,1000,exp,228,4,14,space,0.2950562080004602,None,194,1,[2.7045760839992],[2.7045813339991582],14,4,228,10,2345.528063625001,,2345.522079083001,2345.528063625001,2346.5182947499998,2346.5182947499998,2346.5182947499998,2346.81903325,space,0.2950562080004602,None,2346.8204226670005,2346.9194656666664,2347.2333952499994,2347.2159324580007,2347.2177918750003,2347.2333952499994,2347.2333952499994,2347.2333952499994,2349.9383552500003,194,1,[2.7045760839992],[2.7045813339991582],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,1000,exp,229,5,14,space,0.1344360829989455,None,300,1,[3.142249750000701],[3.1422551249997923],14,5,229,8,2349.9433915829995,,2349.938559208,2349.9433915829995,2350.9339099999997,2350.9339099999997,2350.9339099999997,2351.0789382500006,space,0.1344360829989455,None,2351.0803022500004,2351.484006791667,2351.789736750001,2351.772001333,2351.7741478749995,2351.789736750001,2351.789736750001,2351.789736750001,2354.932391333001,300,1,[3.142249750000701],[3.1422551249997923],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,1000,exp,230,6,14,space,0.08781304200056184,None,345,1,[3.9227648340001906],[3.922769791999599],14,6,230,13,2354.9438876250006,,2354.9325907919992,2354.9438876250006,2355.927598458,2355.927598458,2355.9340662920004,2356.018507625,space,0.08781304200056184,None,2356.019696542,2356.127501833668,2356.4320414169997,2356.4162118330005,2356.4181220419996,2356.4320414169997,2356.4320414169997,2356.4320414169997,2360.355188542,345,1,[3.9227648340001906],[3.922769791999599],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,231,7,14,space,2.3680692500001896,None,832,1,[3.397487500000352],[3.3974927500003105],14,7,231,12,2360.3604436250007,,2360.3553983750007,2360.3604436250007,2361.3613901669996,2361.3613901669996,2361.3613901669996,2363.73560525,space,2.3680692500001896,None,2363.736797333,2364.435280416667,2364.740628207999,2364.7229320000006,2364.72483775,2364.740628207999,2364.740628207999,2364.740628207999,2368.138527958001,832,1,[3.397487500000352],[3.3974927500003105],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,1000,exp,232,8,14,space,0.32665204200020526,None,547,1,[1.7221431250000023],[1.7221480830012297],14,8,232,11,2368.143822708,,2368.138733874999,2368.143822708,2369.1340059169997,2369.1340059169997,2369.1340059169997,2369.4633027500004,space,0.32665204200020526,None,2369.464967375001,2369.8681295836673,2370.1724142919993,2370.1558933750002,2370.1574717919993,2370.1724142919993,2370.1724142919993,2370.1724142919993,2371.8949560420006,547,1,[1.7221431250000023],[1.7221480830012297],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,400,unexp,233,9,14,space,0.5120968329993048,None,17,1,[5.830635292000807],[5.830640707999919],14,9,233,1,2371.8999580420004,,2371.8951789170005,2371.8999580420004,2372.8854121669992,2372.8854121669992,2372.8947437919996,2373.4022750000004,space,0.5120968329993048,None,2373.4036667500004,2373.8115884586664,2374.120143958,2374.1002373329993,2374.102568417,2374.120143958,2374.120143958,2374.120143958,2379.951180958,17,1,[5.830635292000807],[5.830640707999919],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,1000,exp,234,10,14,space,1.3664905409987114,None,385,1,[2.8492547080004442],[2.8492595000006986],14,10,234,14,2379.9610288330005,,2379.9513821250002,2379.9610288330005,2380.9448580829994,2380.9448580829994,2380.9512180420006,2382.3133375830002,space,1.3664905409987114,None,2382.3148523750006,2382.7177638746675,2383.022472041999,2383.0065502079997,2383.008286208,2383.022472041999,2383.022472041999,2383.022472041999,2385.8721146669996,385,1,[2.8492547080004442],[2.8492595000006986],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,400,unexp,235,11,14,space,0.9310539170000993,None,790,1,[1.8897160829983477],[1.8897209579990886],14,11,235,3,2385.8777302500002,,2385.8723155000007,2385.8777302500002,2386.8682193330005,2386.8682193330005,2386.8682193330005,2387.8033907080007,space,0.9310539170000993,None,2387.8047549170005,2388.5120959166675,2388.8159203329997,2388.80044325,2388.8020324169993,2388.8159203329997,2388.8159203329997,2388.8159203329997,2390.7060424579995,790,1,[1.8897160829983477],[1.8897209579990886],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,1000,exp,236,12,14,space,0.6005302499997924,None,642,1,[2.1909776249995048],[2.1909827910003514],14,12,236,7,2390.711526542,,2390.7062422920008,2390.711526542,2391.701812292,2391.701812292,2391.701812292,2392.313897958,space,0.6005302499997924,None,2392.315522875,2392.4176169166662,2392.721948958,2392.7064857919995,2392.708016458,2392.721948958,2392.721948958,2392.721948958,2394.91339075,642,1,[2.1909776249995048],[2.1909827910003514],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,237,13,14,space,0.20627666600012162,None,285,1,[1.9300419169994711],[1.9300473749990488],14,13,237,9,2394.928399083001,,2394.913597125,2394.928399083001,2395.9121300829993,2395.9121300829993,2395.918504792,2396.129204625,space,0.20627666600012162,None,2396.1297350000004,2396.8287994586667,2397.1362509579994,2397.1172439580005,2397.119583875001,2397.1362509579994,2397.1362509579994,2397.1362509579994,2399.066697,285,1,[1.9300419169994711],[1.9300473749990488],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,238,14,14,space,0.18355645799965714,None,959,1,[3.182095250000202],[3.1821000830004778],14,14,238,15,2399.0782235000006,,2399.066908375,2399.0782235000006,2400.0619256669997,2400.0619256669997,2400.0683557499997,2400.24755025,space,0.18355645799965714,None,2400.2490632499994,2400.951792874667,2401.2571024999997,2401.2397672080006,2401.2414774169993,2401.2571024999997,2401.2571024999997,2401.2571024999997,2404.439583792,959,1,[3.182095250000202],[3.1821000830004778],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,400,unexp,239,15,14,space,0.27284954200149514,None,400,1,[1.5300099579999369],[1.5300154169999587],14,15,239,0,2404.4449012080004,,2404.4397978750003,2404.4449012080004,2405.435600875,2405.435600875,2405.435600875,2405.7140302080006,space,0.27284954200149514,None,2405.7156468329995,2405.8185585416672,2406.121329875001,2406.107110375,2406.1085033750005,2406.121329875001,2406.121329875001,2406.121329875001,2407.6517801249993,400,1,[1.5300099579999369],[1.5300154169999587],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,1000,exp,240,0,15,space,6.081177375001062,None,336,1,[2.182693124999787],[2.18269804099873],15,0,240,14,2407.662016458,,2407.651987583,2407.662016458,2408.6458340419995,2408.6458340419995,2408.652326457999,2414.7315120420008,space,6.081177375001062,None,2414.7328790829997,2415.1355076666664,2415.4394334579993,2415.4239352080003,2415.4254745,2415.4394334579993,2415.4394334579993,2415.4394334579993,2417.622518417,336,1,[2.182693124999787],[2.18269804099873],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,241,1,15,space,0.49975274999997055,None,909,1,[1.2871365419996437],[1.2871418329996231],15,1,241,15,2417.6285936250006,,2417.6227303329997,2417.6285936250006,2418.6202234169996,2418.6202234169996,2418.6202234169996,2419.1476390419994,space,0.49975274999997055,None,2419.148947042,2419.8534179996664,2420.1694002919994,2420.151300292,2420.1531933330007,2420.1694002919994,2420.1694002919994,2420.1694002919994,2421.4569247500003,909,1,[1.2871365419996437],[1.2871418329996231],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,1000,exp,242,2,15,space,0.417143999999098,None,231,1,[3.0245003340005496],[3.0245061250006984],15,2,242,10,2421.4623796670003,,2421.4571255829997,2421.4623796670003,2422.4538081249993,2422.4538081249993,2422.4538081249993,2422.8810908329997,space,0.417143999999098,None,2422.8824470830004,2422.9855303336667,2423.291728,2423.2741731669994,2423.2759305830004,2423.291728,2423.291728,2423.291728,2426.3166209169995,231,1,[3.0245003340005496],[3.0245061250006984],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,1000,exp,243,3,15,space,0.2871065830004227,None,20,1,[4.765509708000536],[4.765515333001531],15,3,243,7,2426.321724457999,,2426.3168273329993,2426.321724457999,2427.3129292079993,2427.3129292079993,2427.3193405420006,2427.6041959579998,space,0.2871065830004227,None,2427.6054744169996,2427.713038874667,2428.0192578330007,2428.001461624999,2428.0033616250003,2428.0192578330007,2428.0192578330007,2428.0192578330007,2432.7851625420008,20,1,[4.765509708000536],[4.765515333001531],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,400,unexp,244,4,15,space,1.1371617909990164,None,117,1,[1.3644052500003454],[1.3644104169998172],15,4,244,0,2432.7959025830005,,2432.7853629580004,2432.7959025830005,2433.7798635830004,2433.7798635830004,2433.7859718750005,2434.9205847499998,space,1.1371617909990164,None,2434.9219520829993,2435.0200976246674,2435.3250608750004,2435.3076029170006,2435.3094252499995,2435.3250608750004,2435.3250608750004,2435.3250608750004,2436.689853,117,1,[1.3644052500003454],[1.3644104169998172],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,245,5,15,space,0.32860941600119986,None,550,1,[1.6152660000007018],[1.6152713750016119],15,5,245,6,2436.6957530830005,,2436.6900593749997,2436.6957530830005,2437.6864979580005,2437.6864979580005,2437.6864979580005,2438.0216241670005,space,0.32860941600119986,None,2438.023290917001,2438.7299269166674,2439.037290792001,2439.018413375001,2439.020824458001,2439.037290792001,2439.037290792001,2439.037290792001,2440.6529786249994,550,1,[1.6152660000007018],[1.6152713750016119],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,1000,exp,246,6,15,space,0.295626249999259,None,127,1,[5.148813375000827],[5.1488190420004685],15,6,246,8,2440.663190458001,,2440.653181875001,2440.663190458001,2441.6465716250004,2441.6465716250004,2441.6536180830008,2441.9480073329996,space,0.295626249999259,None,2441.9486951670006,2442.347058708667,2442.6533695420003,2442.6353008330007,2442.6372399169995,2442.6533695420003,2442.6533695420003,2442.6533695420003,2447.8025791670007,127,1,[5.148813375000827],[5.1488190420004685],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,400,unexp,247,7,15,space,1.6831634169993777,None,387,1,[2.9632811669998773],[2.963286333000724],15,7,247,2,2447.812931042001,,2447.8027774170005,2447.812931042001,2448.7969094580003,2448.7969094580003,2448.8029525,2450.48215525,space,1.6831634169993777,None,2450.483677667,2450.8862484996666,2451.19358725,2451.175534917,2451.1772855420004,2451.19358725,2451.19358725,2451.19358725,2454.1572649169993,387,1,[2.9632811669998773],[2.963286333000724],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,1000,exp,248,8,15,space,0.25793979199988826,None,214,1,[6.4319640419998905],[6.431969041999764],15,8,248,4,2454.162959792,,2454.1574679999994,2454.162959792,2455.153186583,2455.153186583,2455.153186583,2455.4156844169993,space,0.25793979199988826,None,2455.417052250001,2455.519957791667,2455.8258151249993,2455.8084629580007,2455.8102106250008,2455.8258151249993,2455.8258151249993,2455.8258151249993,2462.2581856670004,214,1,[6.4319640419998905],[6.431969041999764],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,1000,exp,249,9,15,space,6.897842540998681,None,433,1,[1.8742004579999048],[1.874205666999842],15,9,249,5,2462.263293374999,,2462.2583869169994,2462.263293374999,2463.253609583,2463.253609583,2463.253609583,2470.1549012920004,space,6.897842540998681,None,2470.1562934579997,2470.565160124667,2470.876556917001,2470.8585718329996,2470.860588083,2470.876556917001,2470.876556917001,2470.876556917001,2472.7511517919993,433,1,[1.8742004579999048],[1.874205666999842],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,250,10,15,space,0.23311129200010328,None,815,1,[2.307813375000478],[2.3078186660004576],15,10,250,12,2472.7565630419995,,2472.7513521670007,2472.7565630419995,2473.7475575419994,2473.7475575419994,2473.7539115,2473.9827564999996,space,0.23311129200010328,None,2473.9843417499997,2474.6870909586673,2474.9915115000003,2474.975779917,2474.9772873330003,2474.9915115000003,2474.9915115000003,2474.9915115000003,2477.2997259170006,815,1,[2.307813375000478],[2.3078186660004576],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,1000,exp,251,11,15,space,0.2878579170010198,None,239,1,[5.444582625001203],[5.444588000000294],15,11,251,11,2477.314415250001,,2477.2999359999994,2477.314415250001,2478.2977137920006,2478.2977137920006,2478.3047901249993,2478.5885965420002,space,0.2878579170010198,None,2478.5898093329997,2478.997831291667,2479.3044206249997,2479.2862957920006,2479.2882083330005,2479.3044206249997,2479.3044206249997,2479.3044206249997,2484.749403,239,1,[5.444582625001203],[5.444588000000294],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,252,12,15,space,0.24780870799986587,None,658,1,[2.7830990830007067],[2.7831045830007497],15,12,252,9,2484.763993082999,,2484.7496047919994,2484.763993082999,2485.7479560419997,2485.7479560419997,2485.7541774580004,2485.9994693749995,space,0.24780870799986587,None,2486.0007572079994,2486.7041933336664,2487.0091482499993,2486.9926836249997,2486.9944629580004,2487.0091482499993,2487.0091482499993,2487.0091482499993,2489.7926674579994,658,1,[2.7830990830007067],[2.7831045830007497],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,400,unexp,253,13,15,space,1.0080844170006458,None,980,1,[3.5154376669997873],[3.515442999998413],15,13,253,3,2489.798614292,,2489.7928695829996,2489.798614292,2490.7878770000007,2490.7878770000007,2490.7878770000007,2491.7996452919997,space,1.0080844170006458,None,2491.8008690000006,2492.5042284996675,2492.8103217080006,2492.793144458001,2492.7948531250004,2492.8103217080006,2492.8103217080006,2492.8103217080006,2496.3261669999993,980,1,[3.5154376669997873],[3.515442999998413],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.4,400,unexp,254,14,15,space,0.18969112500053598,None,147,1,[1.824115792000157],[1.8241207920000306],15,14,254,1,2496.3323121249996,,2496.326385083001,2496.3323121249996,2497.3211772920004,2497.3211772920004,2497.3211772920004,2497.51662375,space,0.18969112500053598,None,2497.517990708,2497.9214789996663,2498.225102167,2498.209418708,2498.21097525,2498.225102167,2498.225102167,2498.225102167,2500.0496146669993,147,1,[1.824115792000157],[1.8241207920000306],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,1000,exp,255,15,15,space,0.24152425000102085,None,34,1,[5.129146125000261],[5.129151250001087],15,15,255,13,2500.0645172080003,,2500.0498275419995,2500.0645172080003,2501.048276166999,2501.048276166999,2501.0546761250007,2501.299957917001,space,0.24152425000102085,None,2501.3013240420005,2501.4053574996674,2501.708289708,2501.6930612079996,2501.694571708,2501.708289708,2501.708289708,2501.708289708,2506.8378375419998,34,1,[5.129146125000261],[5.129151250001087],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.1,1000,exp,256,0,16,space,0.31349045900060446,None,80,1,[8.166291624998848],[8.166296916999272],16,0,256,10,2506.847969208,,2506.8380616249997,2506.847969208,2507.8321461670002,2507.8321461670002,2507.8384600419995,2508.1499117919993,space,0.31349045900060446,None,2508.1515897080008,2508.2580563336674,2508.5710372079993,2508.553769667,2508.5556655,2508.5710372079993,2508.5710372079993,2508.5710372079993,2516.7377297500007,80,1,[8.166291624998848],[8.166296916999272],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
0.7,1000,exp,257,1,16,space,0.12349950000134413,None,638,1,[4.5093800840004405],[4.509385875000589],16,1,257,15,2516.748295542,,2516.7379331249995,2516.748295542,2517.7320278749994,2517.7320278749994,2517.739094458,2517.86707475,space,0.12349950000134413,None,2517.8684238749993,2518.571714291666,2518.8788160000004,2518.8606970420005,2518.862441583,2518.8788160000004,2518.8788160000004,2518.8788160000004,2523.3885955000005,638,1,[4.5093800840004405],[4.509385875000589],01,001,2025-11-10_21h20.08.283,Intentional Binding,,2025.1.1,120.40250557617891,2025-11-10 21h20.37.757503 +0530,
