thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
114,0,114,[np.float64(0.37666666666666665)],[np.float64(0.28)],[1],[0],[0],[0.7868979589547962],['target'],114,0,114,0,153.95421312516555,,10,153.9431286251638,153.95421312516555,153.95421312516555,0.016617957968264818,154.73014329210855,[np.float64(0.37666666666666665)],[np.float64(0.28)],[1],[0],[0],[0.7868979589547962],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
115,0,115,[np.float64(0.29888888888888887)],[np.float64(-0.2822222222222222)],[1],[0],[0],[1.634600582998246],['target'],115,0,115,0,154.74822879210114,,5,154.73980516707525,154.74822879210114,154.74822879210114,0.00954991695471108,156.3745201251004,[np.float64(0.29888888888888887)],[np.float64(-0.2822222222222222)],[1],[0],[0],[1.634600582998246],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
116,0,116,[np.float64(-0.07)],[np.float64(-0.07666666666666666)],[1],[0],[0],[1.3842228329740465],['target'],116,0,116,0,156.40237575001083,,10,156.39165241713636,156.40237575001083,156.40237575001083,0.017012540949508548,157.7759884169791,[np.float64(-0.07)],[np.float64(-0.07666666666666666)],[1],[0],[0],[1.3842228329740465],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
117,0,117,[np.float64(-0.04666666666666667)],[np.float64(-0.4777777777777778)],[1],[0],[0],[1.2742260419763625],['target'],117,0,117,0,157.79212679201737,,5,157.78443820797838,157.79212679201737,157.79212679201737,0.00835987483151257,159.05882575013675,[np.float64(-0.04666666666666667)],[np.float64(-0.4777777777777778)],[1],[0],[0],[1.2742260419763625],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
118,0,118,[np.float64(-0.37444444444444447)],[np.float64(0.15444444444444444)],[1],[0],[0],[1.3127223330084234],['target'],118,0,118,0,159.0752192081418,,5,159.067591750063,159.0752192081418,159.0752192081418,0.008678707992658019,160.38041470805183,[np.float64(-0.37444444444444447)],[np.float64(0.15444444444444444)],[1],[0],[0],[1.3127223330084234],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
119,0,119,[np.float64(0.05444444444444444)],[np.float64(0.017777777777777778)],[1],[0],[0],[1.8063998750876635],['target'],119,0,119,0,160.39741345797665,,5,160.38948504207656,160.39741345797665,160.39741345797665,0.00898387492634356,162.19598754215986,[np.float64(0.05444444444444444)],[np.float64(0.017777777777777778)],[1],[0],[0],[1.8063998750876635],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
120,0,120,[np.float64(0.1511111111111111)],[np.float64(0.3477777777777778)],[1],[0],[0],[1.5754157910123467],['target'],120,0,120,0,162.21228066715412,,5,162.20442408300005,162.21228066715412,162.21228066715412,0.008340999949723482,163.77994058304466,[np.float64(0.1511111111111111)],[np.float64(0.3477777777777778)],[1],[0],[0],[1.5754157910123467],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
121,0,121,[np.float64(0.02)],[np.float64(0.4711111111111111)],[1],[0],[0],[1.4237411669455469],['target'],121,0,121,0,163.7967015421018,,5,163.78885962511413,163.7967015421018,163.7967015421018,0.008833291940391064,165.21270804200321,[np.float64(0.02)],[np.float64(0.4711111111111111)],[1],[0],[0],[1.4237411669455469],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
122,0,122,[np.float64(-0.3388888888888889)],[np.float64(0.13444444444444445)],[1],[0],[0],[1.2695742920041084],['target'],122,0,122,0,165.2294645830989,,5,165.220995250158,165.2294645830989,165.2294645830989,0.00819187518209219,166.49068241706118,[np.float64(-0.3388888888888889)],[np.float64(0.13444444444444445)],[1],[0],[0],[1.2695742920041084],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
123,0,123,[np.float64(0.01)],[np.float64(0.28555555555555556)],[1],[0],[0],[1.3466614170465618],['target'],123,0,123,0,166.50866741710342,,5,166.49929445795715,166.50866741710342,166.50866741710342,0.008488415973260999,167.84606529213488,[np.float64(0.01)],[np.float64(0.28555555555555556)],[1],[0],[0],[1.3466614170465618],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
124,0,124,[np.float64(0.3611111111111111)],[np.float64(-0.31666666666666665)],[1],[0],[0],[1.5832781661301851],['target'],124,0,124,0,167.8723544580862,,10,167.8616903750226,167.8723544580862,167.8723544580862,0.015497292159125209,169.44508204213344,[np.float64(0.3611111111111111)],[np.float64(-0.31666666666666665)],[1],[0],[0],[1.5832781661301851],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
125,0,125,[np.float64(-0.16555555555555557)],[np.float64(-0.3711111111111111)],[1],[0],[0],[1.5822568340227008],['target'],125,0,125,0,169.4725979580544,,10,169.46146866702475,169.4725979580544,169.4725979580544,0.0162713339086622,171.04382962500677,[np.float64(-0.16555555555555557)],[np.float64(-0.3711111111111111)],[1],[0],[0],[1.5822568340227008],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
126,0,126,[np.float64(0.4577777777777778)],[np.float64(-0.08333333333333333)],[1],[0],[0],[1.1393397501669824],['target'],126,0,126,0,171.06032991711982,,5,171.05265108309686,171.06032991711982,171.06032991711982,0.008713624905794859,172.19214258296415,[np.float64(0.4577777777777778)],[np.float64(-0.08333333333333333)],[1],[0],[0],[1.1393397501669824],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
127,0,127,[np.float64(0.36777777777777776)],[np.float64(0.20333333333333334)],[1],[0],[0],[1.0045896251685917],['target'],127,0,127,0,172.21888149995357,,10,172.20848583313636,172.21888149995357,172.21888149995357,0.016137625090777874,173.21317975013517,[np.float64(0.36777777777777776)],[np.float64(0.20333333333333334)],[1],[0],[0],[1.0045896251685917],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
128,0,128,[np.float64(-0.4033333333333333)],[np.float64(0.052222222222222225)],[1],[0],[0],[1.4736867090687156],['target'],128,0,128,0,173.22968945815228,,5,173.22188741713762,173.22968945815228,173.22968945815228,0.008619792060926557,174.6957416671794,[np.float64(-0.4033333333333333)],[np.float64(0.052222222222222225)],[1],[0],[0],[1.4736867090687156],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
129,0,129,[np.float64(0.4922222222222222)],[np.float64(0.2688888888888889)],[1],[0],[0],[1.3179926669690758],['target'],129,0,129,0,174.72191850002855,,10,174.71148300007917,174.72191850002855,174.72191850002855,0.01564150000922382,176.0295792920515,[np.float64(0.4922222222222222)],[np.float64(0.2688888888888889)],[1],[0],[0],[1.3179926669690758],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
130,0,130,[np.float64(-0.09888888888888889)],[np.float64(0.17222222222222222)],[1],[0],[0],[1.0813363750930876],['target'],130,0,130,0,176.0565368749667,,10,176.04589537507854,176.0565368749667,176.0565368749667,0.016195375006645918,177.12733491696417,[np.float64(-0.09888888888888889)],[np.float64(0.17222222222222222)],[1],[0],[0],[1.0813363750930876],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
131,0,131,[np.float64(0.12444444444444444)],[np.float64(0.22)],[1],[0],[0],[1.067057624924928],['target'],131,0,131,0,177.15406008297578,,10,177.14388029207475,177.15406008297578,177.15406008297578,0.016438291873782873,178.2111231670715,[np.float64(0.12444444444444444)],[np.float64(0.22)],[1],[0],[0],[1.067057624924928],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
132,0,132,[np.float64(0.034444444444444444)],[np.float64(-0.4311111111111111)],[1],[0],[0],[1.321313832886517],['target'],132,0,132,0,178.2288747499697,,5,178.2210020830389,178.2288747499697,178.2288747499697,0.00956354197114706,179.5424158750102,[np.float64(0.034444444444444444)],[np.float64(-0.4311111111111111)],[1],[0],[0],[1.321313832886517],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
133,0,133,[np.float64(-0.4011111111111111)],[np.float64(-0.08555555555555555)],[1],[0],[0],[1.0238482498098165],['target'],133,0,133,0,179.55891354195774,,5,179.5508903330192,179.55891354195774,179.55891354195774,0.00838658306747675,180.5748451249674,[np.float64(-0.4011111111111111)],[np.float64(-0.08555555555555555)],[1],[0],[0],[1.0238482498098165],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
134,0,134,[np.float64(0.2777777777777778)],[np.float64(0.03666666666666667)],[1],[0],[0],[1.3521869159303606],['target'],134,0,134,0,180.60191370802931,,10,180.59143045800738,180.60191370802931,180.60191370802931,0.016473916126415133,181.94371937518008,[np.float64(0.2777777777777778)],[np.float64(0.03666666666666667)],[1],[0],[0],[1.3521869159303606],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
135,0,135,[np.float64(0.35777777777777775)],[np.float64(0.22333333333333333)],[1],[0],[0],[1.288066083099693],['target'],135,0,135,0,181.97049600002356,,10,181.95976050011814,181.97049600002356,181.97049600002356,0.015936041017994285,183.24793354212306,[np.float64(0.35777777777777775)],[np.float64(0.22333333333333333)],[1],[0],[0],[1.288066083099693],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
136,0,136,[np.float64(-0.3377777777777778)],[np.float64(-0.13333333333333333)],[1],[0],[0],[1.299904917133972],['target'],136,0,136,0,183.27409512503073,,10,183.2638702080585,183.27409512503073,183.27409512503073,0.015829708194360137,184.56387912505306,[np.float64(-0.3377777777777778)],[np.float64(-0.13333333333333333)],[1],[0],[0],[1.299904917133972],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
137,0,137,[np.float64(0.023333333333333334)],[np.float64(0.058888888888888886)],[1],[0],[0],[1.51421166700311],['target'],137,0,137,0,184.5902030421421,,10,184.5796850421466,184.5902030421421,184.5902030421421,0.01569358306005597,186.09399974998087,[np.float64(0.023333333333333334)],[np.float64(0.058888888888888886)],[1],[0],[0],[1.51421166700311],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
138,0,138,[np.float64(-0.2)],[np.float64(-0.43555555555555553)],[1],[0],[0],[1.6594602500554174],['target'],138,0,138,0,186.11088225012645,,5,186.10338337509893,186.11088225012645,186.11088225012645,0.009277167031541467,187.76294716703705,[np.float64(-0.2)],[np.float64(-0.43555555555555553)],[1],[0],[0],[1.6594602500554174],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
139,0,139,[np.float64(-0.20555555555555555)],[np.float64(0.2)],[1],[0],[0],[1.542291915975511],['target'],139,0,139,0,187.77976300008595,,5,187.77205766714178,187.77976300008595,187.77976300008595,0.009023915976285934,189.31446758308448,[np.float64(-0.20555555555555555)],[np.float64(0.2)],[1],[0],[0],[1.542291915975511],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
140,0,140,[np.float64(-0.4411111111111111)],[np.float64(-0.24555555555555555)],[1],[0],[0],[2.7562662078998983],['target'],140,0,140,0,189.33125887508504,,5,189.32345700007863,189.33125887508504,189.33125887508504,0.008900791872292757,192.07984554208815,[np.float64(-0.4411111111111111)],[np.float64(-0.24555555555555555)],[1],[0],[0],[2.7562662078998983],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
141,0,141,[np.float64(-0.3055555555555556)],[np.float64(0.02666666666666667)],[1],[0],[0],[0.7846227909903973],['target'],141,0,141,0,192.10199608304538,,10,192.09251620806754,192.10199608304538,192.10199608304538,0.012569749960675836,192.87724658311345,[np.float64(-0.3055555555555556)],[np.float64(0.02666666666666667)],[1],[0],[0],[0.7846227909903973],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
142,0,142,[np.float64(0.06555555555555556)],[np.float64(-0.07888888888888888)],[1],[0],[0],[1.235049624927342],['target'],142,0,142,0,192.89873795816675,,10,192.8897013750393,192.89873795816675,192.89873795816675,0.012368790805339813,194.12485833303072,[np.float64(0.06555555555555556)],[np.float64(-0.07888888888888888)],[1],[0],[0],[1.235049624927342],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
143,0,143,[np.float64(0.022222222222222223)],[np.float64(0.2088888888888889)],[1],[0],[0],[1.245217083953321],['target'],143,0,143,0,194.14234704198316,,5,194.13429733295925,194.14234704198316,194.14234704198316,0.009313666028901935,195.37962287501432,[np.float64(0.022222222222222223)],[np.float64(0.2088888888888889)],[1],[0],[0],[1.245217083953321],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
144,0,144,[np.float64(0.19777777777777777)],[np.float64(0.22666666666666666)],[1],[0],[0],[1.1986777919810265],['target'],144,0,144,0,195.4068971250672,,10,195.3960990831256,195.4068971250672,195.4068971250672,0.01638637506403029,196.59488145797513,[np.float64(0.19777777777777777)],[np.float64(0.22666666666666666)],[1],[0],[0],[1.1986777919810265],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
145,0,145,[np.float64(-0.14777777777777779)],[np.float64(0.21222222222222223)],[1],[0],[0],[1.2661099168471992],['target'],145,0,145,0,196.62170212506317,,10,196.6113621671684,196.62170212506317,196.62170212506317,0.01637320895679295,197.8775770419743,[np.float64(-0.14777777777777779)],[np.float64(0.21222222222222223)],[1],[0],[0],[1.2661099168471992],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
146,0,146,[np.float64(0.48333333333333334)],[np.float64(0.18777777777777777)],[1],[0],[0],[1.1231240830384195],['target'],146,0,146,0,197.89413154195063,,5,197.88587237498723,197.89413154195063,197.89413154195063,0.008188582956790924,199.00925929215737,[np.float64(0.48333333333333334)],[np.float64(0.18777777777777777)],[1],[0],[0],[1.1231240830384195],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
147,0,147,[np.float64(0.24666666666666667)],[np.float64(0.3244444444444444)],[1],[0],[0],[1.043956542154774],['target'],147,0,147,0,199.02697270805947,,5,199.01931458315812,199.02697270805947,199.02697270805947,0.009715166874229908,200.06339425011538,[np.float64(0.24666666666666667)],[np.float64(0.3244444444444444)],[1],[0],[0],[1.043956542154774],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
148,0,148,[np.float64(-0.15444444444444444)],[np.float64(0.12444444444444444)],[1],[0],[0],[1.0146785001270473],['target'],148,0,148,0,200.0900911251083,,10,200.07964725000784,200.0900911251083,200.0900911251083,0.016161416890099645,201.09442920796573,[np.float64(-0.15444444444444444)],[np.float64(0.12444444444444444)],[1],[0],[0],[1.0146785001270473],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
149,0,149,[np.float64(-0.2588888888888889)],[np.float64(0.44555555555555554)],[1],[0],[0],[1.6114668331574649],['target'],149,0,149,0,201.11148995812982,,5,201.1032628749963,201.11148995812982,201.11148995812982,0.008726750034838915,202.7148355829995,[np.float64(-0.2588888888888889)],[np.float64(0.44555555555555554)],[1],[0],[0],[1.6114668331574649],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
150,0,150,[np.float64(0.2611111111111111)],[np.float64(0.3811111111111111)],[1],[0],[0],[0.9544699578545988],['target'],150,0,150,0,202.73142391699366,,5,202.72313562501222,202.73142391699366,202.73142391699366,0.008227291982620955,203.67777150007896,[np.float64(0.2611111111111111)],[np.float64(0.3811111111111111)],[1],[0],[0],[0.9544699578545988],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
151,0,151,[np.float64(-0.4866666666666667)],[np.float64(-0.36777777777777776)],[1],[0],[0],[1.272428415948525],['target'],151,0,151,0,203.69476554216817,,5,203.68711704201996,203.69476554216817,203.69476554216817,0.009257416008040309,204.95967470807955,[np.float64(-0.4866666666666667)],[np.float64(-0.36777777777777776)],[1],[0],[0],[1.272428415948525],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
152,0,152,[np.float64(-0.2733333333333333)],[np.float64(-0.39555555555555555)],[1],[0],[0],[1.0832386668771505],['target'],152,0,152,0,204.9883818330709,,10,204.97736070817336,204.9883818330709,204.9883818330709,0.017528166994452477,206.06070291716605,[np.float64(-0.2733333333333333)],[np.float64(-0.39555555555555555)],[1],[0],[0],[1.0832386668771505],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
153,0,153,[np.float64(0.17888888888888888)],[np.float64(-0.1622222222222222)],[1],[0],[0],[1.2493646249640733],['target'],153,0,153,0,206.08875250001438,,10,206.0780816669576,206.08875250001438,206.08875250001438,0.01727487496100366,207.32755125011317,[np.float64(0.17888888888888888)],[np.float64(-0.1622222222222222)],[1],[0],[0],[1.2493646249640733],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
154,0,154,[np.float64(-0.10333333333333333)],[np.float64(0.0033333333333333335)],[1],[0],[0],[1.0013953750021756],['target'],154,0,154,0,207.35430912510492,,10,207.34362395806238,207.35430912510492,207.35430912510492,0.015966458013281226,208.34512304211967,[np.float64(-0.10333333333333333)],[np.float64(0.0033333333333333335)],[1],[0],[0],[1.0013953750021756],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
155,0,155,[np.float64(0.26)],[np.float64(-0.33666666666666667)],[1],[0],[0],[1.4582602500449866],['target'],155,0,155,0,208.36258379206993,,5,208.35452695796266,208.36258379206993,208.36258379206993,0.009295957861468196,209.8128973331768,[np.float64(0.26)],[np.float64(-0.33666666666666667)],[1],[0],[0],[1.4582602500449866],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
156,0,156,[np.float64(0.27111111111111114)],[np.float64(0.4888888888888889)],[1],[0],[0],[1.589058208046481],['target'],156,0,156,0,209.8403136669658,,10,209.82944870810024,209.8403136669658,209.8403136669658,0.016461583087220788,211.41866545798257,[np.float64(0.27111111111111114)],[np.float64(0.4888888888888889)],[1],[0],[0],[1.589058208046481],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
157,0,157,[np.float64(-0.48333333333333334)],[np.float64(-0.16777777777777778)],[1],[0],[0],[1.1861659591086209],['target'],157,0,157,0,211.43532599997707,,5,211.42723995796405,211.43532599997707,211.43532599997707,0.008446291089057922,212.61350908316672,[np.float64(-0.48333333333333334)],[np.float64(-0.16777777777777778)],[1],[0],[0],[1.1861659591086209],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
158,0,158,[np.float64(-0.3233333333333333)],[np.float64(-0.005555555555555556)],[1],[0],[0],[0.8512474591843784],['target'],158,0,158,0,212.64033375005238,,10,212.62976254196838,212.64033375005238,212.64033375005238,0.01616466697305441,213.48112066695467,[np.float64(-0.3233333333333333)],[np.float64(-0.005555555555555556)],[1],[0],[0],[0.8512474591843784],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
159,0,159,[np.float64(-0.5044444444444445)],[np.float64(0.31555555555555553)],[1],[0],[0],[1.3145178749691695],['target'],159,0,159,0,213.50762829207815,,10,213.49685995816253,213.50762829207815,213.50762829207815,0.015627832850441337,214.81148237502202,[np.float64(-0.5044444444444445)],[np.float64(0.31555555555555553)],[1],[0],[0],[1.3145178749691695],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
160,0,160,[np.float64(0.19111111111111112)],[np.float64(-0.3933333333333333)],[1],[0],[0],[1.2382398750633001],['target'],160,0,160,0,214.82870025001466,,5,214.82123441714793,214.82870025001466,214.82870025001466,0.009646042017266154,216.05957591696642,[np.float64(0.19111111111111112)],[np.float64(-0.3933333333333333)],[1],[0],[0],[1.2382398750633001],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
161,0,161,[np.float64(-0.15666666666666668)],[np.float64(0.3688888888888889)],[1],[0],[0],[1.0864307079464197],['target'],161,0,161,0,216.0861684170086,,10,216.07533233310096,216.0861684170086,216.0861684170086,0.015659374883398414,217.1618678329978,[np.float64(-0.15666666666666668)],[np.float64(0.3688888888888889)],[1],[0],[0],[1.0864307079464197],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
162,0,162,[np.float64(0.08555555555555555)],[np.float64(0.4822222222222222)],[1],[0],[0],[1.0615335830952972],['target'],162,0,162,0,217.1778743751347,,5,217.17021216708235,217.1778743751347,217.1778743751347,0.00823987484909594,218.2318554171361,[np.float64(0.08555555555555555)],[np.float64(0.4822222222222222)],[1],[0],[0],[1.0615335830952972],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
163,0,163,[np.float64(-0.09222222222222222)],[np.float64(-0.016666666666666666)],[1],[0],[0],[1.0236987080425024],['target'],163,0,163,0,218.24812462506816,,5,218.24013416701928,218.24812462506816,218.24812462506816,0.008187707979232073,219.26395641709678,[np.float64(-0.09222222222222222)],[np.float64(-0.016666666666666666)],[1],[0],[0],[1.0236987080425024],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
164,0,164,[np.float64(0.31444444444444447)],[np.float64(0.28555555555555556)],[1],[0],[0],[1.8314098750706762],['target'],164,0,164,0,219.29131825012155,,10,219.2806229579728,219.29131825012155,219.29131825012155,0.016580750001594424,221.11213558306918,[np.float64(0.31444444444444447)],[np.float64(0.28555555555555556)],[1],[0],[0],[1.8314098750706762],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
165,0,165,[np.float64(-0.34)],[np.float64(0.45222222222222225)],[1],[0],[0],[1.2170885000377893],['target'],165,0,165,0,221.1383788329549,,10,221.12785258307122,221.1383788329549,221.1383788329549,0.015611750073730946,222.3450499579776,[np.float64(-0.34)],[np.float64(0.45222222222222225)],[1],[0],[0],[1.2170885000377893],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
166,0,166,[np.float64(0.13333333333333333)],[np.float64(0.29555555555555557)],[1],[0],[0],[1.1442312081344426],['target'],166,0,166,0,222.36097195814364,,5,222.35325037501752,222.36097195814364,222.36097195814364,0.008094958029687405,223.49759383313358,[np.float64(0.13333333333333333)],[np.float64(0.29555555555555557)],[1],[0],[0],[1.1442312081344426],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
167,0,167,[np.float64(-0.23222222222222222)],[np.float64(0.21333333333333335)],[1],[0],[0],[1.2548988750204444],['target'],167,0,167,0,223.5140427921433,,5,223.50653158314526,223.5140427921433,223.5140427921433,0.008840958122164011,224.76152887498029,[np.float64(-0.23222222222222222)],[np.float64(0.21333333333333335)],[1],[0],[0],[1.2548988750204444],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
168,0,168,[np.float64(0.17666666666666667)],[np.float64(0.17444444444444446)],[1],[0],[0],[1.0669651250354946],['target'],168,0,168,0,224.78935183305293,,10,224.77840983308852,224.78935183305293,224.78935183305293,0.01679387502372265,225.84547866717912,[np.float64(0.17666666666666667)],[np.float64(0.17444444444444446)],[1],[0],[0],[1.0669651250354946],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
169,0,169,[np.float64(-0.01888888888888889)],[np.float64(0.08555555555555555)],[1],[0],[0],[0.9744341671466827],['target'],169,0,169,0,225.86327695799991,,5,225.85455449996516,225.86327695799991,225.86327695799991,0.008969999849796295,226.82910912507214,[np.float64(-0.01888888888888889)],[np.float64(0.08555555555555555)],[1],[0],[0],[0.9744341671466827],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
170,0,170,[np.float64(0.05444444444444444)],[np.float64(-0.04)],[1],[0],[0],[1.1196559579111636],['target'],170,0,170,0,226.85557979205623,,10,226.84548845817335,226.85557979205623,226.85557979205623,0.016284917015582323,227.96524900011718,[np.float64(0.05444444444444444)],[np.float64(-0.04)],[1],[0],[0],[1.1196559579111636],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
171,0,171,[np.float64(-0.13444444444444445)],[np.float64(-0.27444444444444444)],[1],[0],[0],[1.2266119997948408],['target'],171,0,171,0,227.99264108296484,,10,227.98195562511683,227.99264108296484,227.99264108296484,0.01659720903262496,229.20867295796052,[np.float64(-0.13444444444444445)],[np.float64(-0.27444444444444444)],[1],[0],[0],[1.2266119997948408],['target'],02,001,2025-09-30_15h24.47.363,Visual Search Experiment,,2025.1.1,None,2025-09-30 15h24.53.844655 +0530,
