reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,Fixation.started,text.started,key_resp.started,Fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
49,60,89,81,81,0,t,0.7903740000911057,None,0,81,81,4,234.3588930000551,,234.34886412508786,234.3588930000551,235.3405854590237,235.3405854590237,235.35711258393712,236.14220387511887,t,0.7903740000911057,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
27,50,21,82,82,0,t,3.0744140420574695,None,0,82,82,2,236.1589317501057,,236.14928791695274,236.1589317501057,237.1406614589505,237.1406614589505,237.15662720892578,240.22538691712543,t,3.0744140420574695,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
46,80,82,83,83,0,t,3.926472083898261,None,0,83,83,34,240.24267558404244,,240.23308916692622,240.24267558404244,241.22347183409147,241.22347183409147,241.23994600004517,245.1591252500657,t,3.926472083898261,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
74,94,54,84,84,0,t,1.261097582988441,None,0,84,84,81,245.17602725001052,,245.16711691697128,245.17602725001052,246.15680949995294,246.15680949995294,246.17431075009517,247.4257497091312,t,1.261097582988441,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
29,35,19,85,85,0,t,2.745778459124267,None,0,85,85,59,247.44216508395039,,247.4321777499281,247.44216508395039,248.42325329198502,248.42325329198502,248.44058733410202,251.1760482499376,t,2.745778459124267,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
64,92,100,86,86,0,t,4.179739375831559,None,0,86,86,86,251.19225245900452,,251.18245962494984,251.19225245900452,252.17367483396083,252.17367483396083,252.1913042499218,256.35895908391103,t,4.179739375831559,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
67,91,39,87,87,0,l,3.2619502919260412,None,0,87,87,33,256.3745992500335,,256.36480400012806,256.3745992500335,257.35718612512574,257.35718612512574,257.3640167089179,260.6264356249012,l,3.2619502919260412,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
17,31,59,88,88,0,t,2.667870417004451,None,0,88,88,15,260.6435636249371,,260.6340379589237,260.6435636249371,261.62397341709584,261.62397341709584,261.6413001669571,264.30050458409823,t,2.667870417004451,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
56,91,38,89,89,0,l,5.691392083885148,None,0,89,89,71,264.31069879210554,,264.30355020891875,264.31069879210554,265.29840691690333,265.29840691690333,265.30743266711943,270.99261475005187,l,5.691392083885148,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
68,91,24,90,90,0,l,2.2614548748824745,None,0,90,90,67,271.0100819170475,,271.0001736669801,271.0100819170475,271.9832252499182,271.9832252499182,272.0076751250308,274.24889637506567,l,2.2614548748824745,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
18,31,99,91,91,0,t,1.7396532089915127,None,0,91,91,58,274.26365404203534,,274.2550535420887,274.26365404203534,275.24933620891534,275.24933620891534,275.2578412499279,276.99296562490053,t,1.7396532089915127,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
33,51,90,92,92,0,l,2.6246625841595232,None,0,92,92,24,277.0095911670942,,277.00004750001244,277.0095911670942,277.99111787509173,277.99111787509173,278.0079024170991,280.62682429212146,l,2.6246625841595232,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
23,34,48,93,93,0,t,2.6440115009900182,None,0,93,93,92,280.644037833903,,280.6344210419338,280.644037833903,281.62479783408344,281.62479783408344,281.641632999992,284.27710800012574,t,2.6440115009900182,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
19,37,68,94,94,0,t,3.0781956671271473,None,0,94,94,88,284.29293420910835,,284.2836346249096,284.29293420910835,285.2747818341013,285.2747818341013,285.2919650839176,288.3605220839381,t,3.0781956671271473,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
48,89,20,95,95,0,t,1.6171994172036648,None,0,95,95,20,288.3762398750987,,288.36675370903686,288.3762398750987,289.35873533412814,289.35873533412814,289.3653059999924,290.9827122921124,t,1.6171994172036648,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
56,84,1,96,96,0,l,0.95384162501432,None,0,96,96,35,290.9981255000457,,290.98959024995565,290.9981255000457,291.9830902919639,291.9830902919639,291.99122874997556,292.9440686251037,l,0.95384162501432,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
31,63,33,97,97,0,t,3.4437465420924127,None,0,97,97,66,292.9605430420488,,292.9510862920433,292.9605430420488,293.94154795911163,293.94154795911163,293.9591057919897,297.39410979207605,t,3.4437465420924127,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
61,70,93,98,98,0,t,0.674918208969757,None,0,98,98,77,297.41069566691294,,297.40081204194576,297.41069566691294,298.3914747920353,298.3914747920353,298.40859866701066,299.06788370897993,t,0.674918208969757,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
53,92,20,99,99,0,l,3.9745175421703607,None,0,99,99,63,299.08313704212196,,299.07468383410014,299.08313704212196,300.0664625840727,300.0664625840727,300.07542925002053,304.0440094170626,l,3.9745175421703607,None,002,001,2025-10-29_13h31.14.030,Delay discounting ,,2025.1.1,118.50564354797649,2025-10-29 13h31.26.759436 +0530,
