pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trial_2.started,fixation_2.started,line_1.started,line_2.started,line_3.started,line_4.started,fixation_2.stopped,probe_2.started,key_resp_2.started,trial_2.stopped,trials_2.key_resp_2.keys,trials_2.key_resp_2.corr,trials_2.key_resp_2.rt,trials_2.key_resp_2.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
-150,z,18,18,3,,,,,x,0,0.3224886669777334,None,,,,,3,18,18,3,291.0902522918768,,,,,,,,,,,,,,,,291.0655677090399,291.0902522918768,292.0647718750406,292.0647718750406,292.0647718750406,292.0647718750406,292.0797153748572,293.0650110838469,293.0650110838469,293.39124883385375,x,0,0.3224886669777334,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
50,c,19,19,6,,,,,c,1,1.5577218329999596,None,,,,,6,19,19,2,293.4012555000372,,,,,,,,,,,,,,,,293.39201429183595,293.4012555000372,294.38971091690473,294.38971091690473,294.38971091690473,294.38971091690473,294.3975725839846,295.389952583937,295.389952583937,296.95756533392705,c,1,1.5577218329999596,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
150,v,20,20,7,,,,,v,1,1.2224989589303732,None,,,,,7,20,20,1,296.9674441248644,,,,,,,,,,,,,,,,296.9580358339008,296.9674441248644,297.9483152090106,297.9483152090106,297.9483152090106,297.9483152090106,297.9639984590467,298.94826362491585,298.94826362491585,300.1745713748969,v,1,1.2224989589303732,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
50,c,21,21,7,,,,,c,1,1.3256292501464486,None,,,,,7,21,21,2,300.1841145840008,,,,,,,,,,,,,,,,300.17511125002056,300.1841145840008,301.1733254168648,301.1733254168648,301.1733254168648,301.1733254168648,301.18155437498353,302.173121499829,302.173121499829,303.50797274988145,c,1,1.3256292501464486,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
150,v,22,22,8,,,,,v,1,1.0112845418043435,None,,,,,8,22,22,1,303.5176799169276,,,,,,,,,,,,,,,,303.50851320894435,303.5176799169276,304.5065827500075,304.5065827500075,304.5065827500075,304.5065827500075,304.5142820419278,305.5065716248937,305.5065716248937,306.52543354197405,v,1,1.0112845418043435,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-150,z,23,23,4,,,,,z,1,0.8202233330812305,None,,,,,4,23,23,3,306.5357142088469,,,,,,,,,,,,,,,,306.5260534998961,306.5357142088469,307.5232374169864,307.5232374169864,307.5232374169864,307.5232374169864,307.5309285419062,308.52361608389765,308.52361608389765,309.3483282919042,z,1,0.8202233330812305,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
150,v,24,24,9,,,,,v,1,0.6577266249805689,None,,,,,9,24,24,1,309.358516999986,,,,,,,,,,,,,,,,309.3487689588219,309.358516999986,310.3401922089979,310.3401922089979,310.3401922089979,310.3401922089979,310.3567999168299,311.3400379170198,311.3400379170198,312.0082736250479,v,1,0.6577266249805689,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-50,x,25,25,2,,,,,x,1,0.5475004999898374,None,,,,,2,25,25,0,312.01819445891306,,,,,,,,,,,,,,,,312.0088284588419,312.01819445891306,313.00684262486175,313.00684262486175,313.00684262486175,313.00684262486175,313.01527895894833,314.00641495897435,314.00641495897435,314.5584595419932,x,1,0.5475004999898374,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-150,z,26,26,5,,,,,z,1,0.6138976661022753,None,,,,,5,26,26,3,314.56854204204865,,,,,,,,,,,,,,,,314.55906887492165,314.56854204204865,315.5569718340412,315.5569718340412,315.5569718340412,315.5569718340412,315.5645769168623,316.5569273750298,316.5569273750298,317.1749742089305,z,1,0.6138976661022753,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
150,v,27,27,10,,,,,v,1,0.8953416249714792,None,,,,,10,27,27,1,317.18499608384445,,,,,,,,,,,,,,,,317.17557212500833,317.18499608384445,318.1736866668798,318.1736866668798,318.1736866668798,318.1736866668798,318.1813826248981,319.17365216696635,319.17365216696635,320.0747534998227,v,1,0.8953416249714792,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-150,z,28,28,6,,,,,z,1,0.8137635421007872,None,,,,,6,28,28,3,320.08402308402583,,,,,,,,,,,,,,,,320.0752097920049,320.08402308402583,321.06519912485965,321.06519912485965,321.06519912485965,321.06519912485965,321.08091058395803,322.06511708395556,322.06511708395556,322.8831263750326,z,1,0.8137635421007872,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-150,z,29,29,7,,,,,z,1,0.7314603340346366,None,,,,,7,29,29,3,322.8934622919187,,,,,,,,,,,,,,,,322.88374949991703,322.8934622919187,323.88278304203413,323.88278304203413,323.88278304203413,323.88278304203413,323.8910225839354,324.8824754168745,324.8824754168745,325.6153664169833,z,1,0.7314603340346366,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
50,c,30,30,8,,,,,c,1,0.9618010420817882,None,,,,,8,30,30,2,325.62484454200603,,,,,,,,,,,,,,,,325.6158791668713,325.62484454200603,326.61657912493683,326.61657912493683,326.61657912493683,326.61657912493683,326.61657912493683,327.60719170887023,327.60719170887023,328.5751080419868,c,1,0.9618010420817882,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
150,v,31,31,11,,,,,v,1,0.9177675831597298,None,,,,,11,31,31,1,328.58519804198295,,,,,,,,,,,,,,,,328.57563199987635,328.58519804198295,329.56644208403304,329.56644208403304,329.56644208403304,329.56644208403304,329.5819973340258,330.56519520888105,330.56519520888105,331.49211437487975,v,1,0.9177675831597298,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-50,x,32,32,3,,,,,x,1,0.5960003340151161,None,,,,,3,32,32,0,331.5018119169399,,,,,,,,,,,,,,,,331.49263916700147,331.5018119169399,332.49065479193814,332.49065479193814,332.49065479193814,332.49065479193814,332.4983431668952,333.4910807919223,333.4910807919223,334.0925847089384,x,1,0.5960003340151161,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-50,x,33,33,4,,,,,x,1,0.31402362510561943,None,,,,,4,33,33,0,334.1043255419936,,,,,,,,,,,,,,,,334.09322654199786,334.1043255419936,335.0911541248206,335.0911541248206,335.0911541248206,335.0911541248206,335.09877154184505,336.0909266669769,336.0909266669769,336.40898974984884,x,1,0.31402362510561943,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-50,x,34,34,5,,,,,x,1,0.29404575005173683,None,,,,,5,34,34,0,336.41884595900774,,,,,,,,,,,,,,,,336.40956195886247,336.41884595900774,337.4070116248913,337.4070116248913,337.4070116248913,337.4070116248913,337.4147142090369,338.407103250036,338.407103250036,338.70982629200444,x,1,0.29404575005173683,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
150,v,35,35,12,,,,,v,1,0.6453924579545856,None,,,,,12,35,35,1,338.72044491698034,,,,,,,,,,,,,,,,338.71042608399875,338.72044491698034,339.7077180419583,339.7077180419583,339.7077180419583,339.7077180419583,339.71539408387616,340.70785062504,340.70785062504,341.3586174999364,v,1,0.6453924579545856,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-150,z,36,36,8,,,,,z,1,0.9547177499625832,None,,,,,8,36,36,3,341.3679057918489,,,,,,,,,,,,,,,,341.3591786250472,341.3679057918489,342.3498004998546,342.3498004998546,342.3498004998546,342.3498004998546,342.3646218748763,343.34947908390313,343.34947908390313,344.30919533385895,z,1,0.9547177499625832,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-150,z,37,37,9,,,,,z,1,0.7292349589988589,None,,,,,9,37,37,3,344.319174666889,,,,,,,,,,,,,,,,344.3097277090419,344.319174666889,345.3072948339395,345.3072948339395,345.3072948339395,345.3072948339395,345.315021666931,346.30805099988356,346.30805099988356,347.0427254168317,z,1,0.7292349589988589,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-50,x,38,38,6,,,,,x,1,0.8638538750819862,None,,,,,6,38,38,0,347.0529364589602,,,,,,,,,,,,,,,,347.04346008389257,347.0529364589602,348.0413546669297,348.0413546669297,348.0413546669297,348.0413546669297,348.0492097090464,349.0414456250146,349.0414456250146,349.90927066700533,x,1,0.8638538750819862,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
50,c,39,39,9,,,,,c,1,2.4315830830018967,None,,,,,9,39,39,2,349.91856599994935,,,,,,,,,,,,,,,,349.9097932500299,349.91856599994935,350.90005487482995,350.90005487482995,350.90005487482995,350.90005487482995,350.9151437089313,351.90797712490894,351.90797712490894,354.3428709998261,c,1,2.4315830830018967,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
50,c,40,40,10,,,,,c,1,0.5190702499821782,None,,,,,10,40,40,2,354.3532058338169,,,,,,,,,,,,,,,,354.3434232498985,354.3532058338169,355.34134762501344,355.34134762501344,355.34134762501344,355.34134762501344,355.34937587496825,356.3414844998624,356.3414844998624,356.8669382499065,c,1,0.5190702499821782,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-50,x,41,41,7,,,,,x,1,0.5708435829728842,None,,,,,7,41,41,0,356.89232016704045,,,,,,,,,,,,,,,,356.8674893749412,356.89232016704045,357.86707029188983,357.86707029188983,357.86707029188983,357.86707029188983,357.88282854203135,358.86588004184887,358.86588004184887,359.44271550001577,x,1,0.5708435829728842,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-50,x,42,42,8,,,,,x,1,0.46035416703671217,None,,,,,8,42,42,0,359.4519206248224,,,,,,,,,,,,,,,,359.4431451249402,359.4519206248224,360.4334465840366,360.4334465840366,360.4334465840366,360.4334465840366,360.4492814168334,361.433212416945,361.433212416945,361.9003458339721,x,1,0.46035416703671217,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-50,x,43,43,9,,,,,x,1,0.31537237484008074,None,,,,,9,43,43,0,361.9257531668991,,,,,,,,,,,,,,,,361.900873666862,361.9257531668991,362.9008002090268,362.9008002090268,362.9008002090268,362.9008002090268,362.91649216692895,363.8993755839765,363.8993755839765,364.2168319998309,x,1,0.31537237484008074,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
150,v,44,44,13,,,,,v,1,0.8257667920552194,None,,,,,13,44,44,1,364.22679333388805,,,,,,,,,,,,,,,,364.2173601249233,364.22679333388805,365.21755900001153,365.21755900001153,365.21755900001153,365.21755900001153,365.22561308392324,366.21599024999887,366.21599024999887,367.0432695420459,v,1,0.8257667920552194,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-150,z,45,45,10,,,,,z,1,0.7990005840547383,None,,,,,10,45,45,3,367.0540961669758,,,,,,,,,,,,,,,,367.0438931668177,367.0540961669758,368.0425666249357,368.0425666249357,368.0425666249357,368.0425666249357,368.05007633403875,369.0417539589107,369.0417539589107,369.84332270896994,z,1,0.7990005840547383,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
50,c,46,46,11,,,,,c,1,0.9630314169917256,None,,,,,11,46,46,2,369.85292683402076,,,,,,,,,,,,,,,,369.84387583401985,369.85292683402076,370.841876209015,370.841876209015,370.841876209015,370.841876209015,370.84952633385547,371.84180387482047,371.84180387482047,372.80952883395366,c,1,0.9630314169917256,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-50,x,47,47,10,,,,,x,1,0.41171791683882475,None,,,,,10,47,47,0,372.81918370886706,,,,,,,,,,,,,,,,372.8100353749469,372.81918370886706,373.8008847918827,373.8008847918827,373.8008847918827,373.8008847918827,373.8158736668993,374.8000859590247,374.8000859590247,375.216899999883,x,1,0.41171791683882475,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-50,x,48,48,11,,,,,x,1,0.3623015829361975,None,,,,,11,48,48,0,375.22709616692737,,,,,,,,,,,,,,,,375.217412292026,375.22709616692737,376.21844945894554,376.21844945894554,376.21844945894554,376.21844945894554,376.22639787499793,377.21659116703086,377.21659116703086,377.5836225419771,x,1,0.3623015829361975,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
150,v,49,49,14,,,,,v,1,0.7458712919615209,None,,,,,14,49,49,1,377.5942832089495,,,,,,,,,,,,,,,,377.58412024984136,377.5942832089495,378.5845872089267,378.5845872089267,378.5845872089267,378.5845872089267,378.5923593749758,379.58398841694,379.58398841694,380.33401574986055,v,1,0.7458712919615209,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-150,z,50,50,11,,,,,z,1,0.6793292919173837,None,,,,,11,50,50,3,380.35946674994193,,,,,,,,,,,,,,,,380.33458233391866,380.35946674994193,381.335296416888,381.335296416888,381.335296416888,381.335296416888,381.35088062495925,382.33352329186164,382.33352329186164,383.0171488339547,z,1,0.6793292919173837,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
50,c,51,51,12,,,,,c,1,0.7313083750195801,None,,,,,12,51,51,2,383.0275324168615,,,,,,,,,,,,,,,,383.01768729183823,383.0275324168615,384.01780079188757,384.01780079188757,384.01780079188757,384.01780079188757,384.0254966248758,385.01664229203016,385.01664229203016,385.7515175838489,c,1,0.7313083750195801,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-150,z,52,52,12,,,,,z,1,0.7650486670900136,None,,,,,12,52,52,3,385.7622837498784,,,,,,,,,,,,,,,,385.75209304201417,385.7622837498784,386.75119895883836,386.75119895883836,386.75119895883836,386.75119895883836,386.75908975000493,387.75086416699924,387.75086416699924,388.51719712489285,z,1,0.7650486670900136,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-50,x,53,53,12,,,,,x,1,0.8092753749806434,None,,,,,12,53,53,0,388.52773658395745,,,,,,,,,,,,,,,,388.51776470895857,388.52773658395745,389.5188129169401,389.5188129169401,389.5188129169401,389.5188129169401,389.5266020419076,390.51681912504137,390.51681912504137,391.3342949168291,x,1,0.8092753749806434,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
50,c,54,54,13,,,,,c,1,0.9794635830912739,None,,,,,13,54,54,2,391.3597479169257,,,,,,,,,,,,,,,,391.3349050418474,391.3597479169257,392.3347884998657,392.3347884998657,392.3347884998657,392.3347884998657,392.350687667029,393.3334720840212,393.3334720840212,394.3181081248913,c,1,0.9794635830912739,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-50,x,55,55,13,,,,,x,1,0.8861243750434369,None,,,,,13,55,55,0,394.34298808383755,,,,,,,,,,,,,,,,394.3186525418423,394.34298808383755,395.3182534999214,395.3182534999214,395.3182534999214,395.3182534999214,395.333957209019,396.31803474994376,396.31803474994376,397.21066120895557,x,1,0.8861243750434369,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-150,z,56,56,13,,,,,z,1,0.8318734590429813,None,,,,,13,56,56,3,397.2197858339641,,,,,,,,,,,,,,,,397.21109074982814,397.2197858339641,398.2092421250418,398.2092421250418,398.2092421250418,398.2092421250418,398.2170672919601,399.2092555419076,399.2092555419076,400.0440474168863,z,1,0.8318734590429813,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-50,x,57,57,14,,,,,x,1,0.8854744581039995,None,,,,,14,57,57,0,400.05396691686474,,,,,,,,,,,,,,,,400.0445580838714,400.05396691686474,401.0430512500461,401.0430512500461,401.0430512500461,401.0430512500461,401.05082637490705,402.0426891669631,402.0426891669631,402.93428958393633,x,1,0.8854744581039995,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-50,x,58,58,15,,,,,x,1,0.74104541586712,None,,,,,15,58,58,0,402.9444235418923,,,,,,,,,,,,,,,,402.93482262501493,402.9444235418923,403.9352786249947,403.9352786249947,403.9352786249947,403.9352786249947,403.9431370419916,404.92701091687195,404.92701091687195,405.67794395890087,x,1,0.74104541586712,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
50,c,59,59,14,,,,,c,1,0.7670561249833554,None,,,,,14,59,59,2,405.68853304185905,,,,,,,,,,,,,,,,405.67859716690145,405.68853304185905,406.6761809999589,406.6761809999589,406.6761809999589,406.6761809999589,406.6845864588395,407.67620437499136,407.67620437499136,408.4510226249695,c,1,0.7670561249833554,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
150,v,60,60,15,,,,,v,1,1.4531986659858376,None,,,,,15,60,60,1,408.4607459169347,,,,,,,,,,,,,,,,408.45145129202865,408.4607459169347,409.4430950419046,409.4430950419046,409.4430950419046,409.4430950419046,409.4504114999436,410.44296891684644,410.44296891684644,411.90203074994497,v,1,1.4531986659858376,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-50,x,61,61,16,,,,,x,1,0.7086119579616934,None,,,,,16,61,61,0,411.92731658392586,,,,,,,,,,,,,,,,411.90255133388564,411.92731658392586,412.90229304204695,412.90229304204695,412.90229304204695,412.90229304204695,412.9182691669557,413.9005159169901,413.9005159169901,414.6113226248417,x,1,0.7086119579616934,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-150,z,62,62,14,,,,,z,1,0.8404669589363039,None,,,,,14,62,62,3,414.62141074985266,,,,,,,,,,,,,,,,414.61202916689217,414.62141074985266,415.6099394590128,415.6099394590128,415.6099394590128,415.6099394590128,415.6173168339301,416.60974383400753,416.60974383400753,417.4514907919802,z,1,0.8404669589363039,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
150,v,63,63,16,,,,,v,1,1.5550282918848097,None,,,,,16,63,63,1,417.4614901668392,,,,,,,,,,,,,,,,417.4520524998661,417.4614901668392,418.44372433400713,418.44372433400713,418.44372433400713,418.44372433400713,418.459887499921,419.44323762482964,419.44323762482964,421.00206624995917,v,1,1.5550282918848097,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
50,c,64,64,15,,,,,c,1,4.94757066690363,None,,,,,15,64,64,2,421.0274886249099,,,,,,,,,,,,,,,,421.0026409588754,421.0274886249099,422.0021978339646,422.0021978339646,422.0021978339646,422.0021978339646,422.01778554194607,423.0012024589814,423.0012024589814,427.951668624999,c,1,4.94757066690363,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-50,x,65,65,17,,,,,x,1,4.920310042100027,None,,,,,17,65,65,0,427.96205179183744,,,,,,,,,,,,,,,,427.95219958387315,427.96205179183744,428.9440263339784,428.9440263339784,428.9440263339784,428.9440263339784,428.9601219999604,429.94354841695167,429.94354841695167,434.8695256249048,x,1,4.920310042100027,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
150,v,66,66,17,,,,,v,1,1.3498147909995168,None,,,,,17,66,66,1,434.8811006669421,,,,,,,,,,,,,,,,434.86982654198073,434.8811006669421,435.8695470839739,435.8695470839739,435.8695470839739,435.8695470839739,435.87782241683453,436.8696076248307,436.8696076248307,438.2283751249779,v,1,1.3498147909995168,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-50,x,67,67,18,,,,,x,1,2.5730758330319077,None,,,,,18,67,67,0,438.23821804183535,,,,,,,,,,,,,,,,438.2289673748892,438.23821804183535,439.21933737490326,439.21933737490326,439.21933737490326,439.21933737490326,439.23521379195154,440.22716720891185,440.22716720891185,442.8023737499025,x,1,2.5730758330319077,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-50,x,68,68,19,,,,,x,1,1.3131619580090046,None,,,,,19,68,68,0,442.8128097499721,,,,,,,,,,,,,,,,442.80294662504457,442.8128097499721,443.80298699997365,443.80298699997365,443.80298699997365,443.80298699997365,443.8108723750338,444.79396362486295,444.79396362486295,446.1119753338862,x,1,1.3131619580090046,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
50,c,69,69,16,,,,,c,1,0.7993927500210702,None,,,,,16,69,69,2,446.12105837487616,,,,,,,,,,,,,,,,446.1125056250021,446.12105837487616,447.1109070000239,447.1109070000239,447.1109070000239,447.1109070000239,447.11863316688687,448.110765124904,448.110765124904,448.9119696668349,c,1,0.7993927500210702,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
50,c,70,70,17,,,,,c,1,0.7783590001054108,None,,,,,17,70,70,2,448.92152112489566,,,,,,,,,,,,,,,,448.9125255418476,448.92152112489566,449.90305616683327,449.90305616683327,449.90305616683327,449.90305616683327,449.9180765419733,450.910975583829,450.910975583829,451.69585141702555,c,1,0.7783590001054108,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
150,v,71,71,18,,,,,v,1,0.7150244580116123,None,,,,,18,71,71,1,451.7064131249208,,,,,,,,,,,,,,,,451.69648774992675,451.7064131249208,452.69419924984686,452.69419924984686,452.69419924984686,452.69419924984686,452.7018826249987,453.69420108385384,453.69420108385384,454.4122379589826,v,1,0.7150244580116123,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-50,x,72,72,20,,,,,x,1,0.7635457920841873,None,,,,,20,72,72,0,454.42204195889644,,,,,,,,,,,,,,,,454.4127547920216,454.42204195889644,455.4108535419218,455.4108535419218,455.4108535419218,455.4108535419218,455.4186340838205,456.41093141702004,456.41093141702004,457.1788381668739,x,1,0.7635457920841873,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
50,c,73,73,18,,,,,c,1,1.0314112920314074,None,,,,,18,73,73,2,457.1885328339413,,,,,,,,,,,,,,,,457.17938624997623,457.1885328339413,458.1700328339357,458.1700328339357,458.1700328339357,458.1700328339357,458.1856772089377,459.16986174997874,459.16986174997874,460.20286391698755,c,1,1.0314112920314074,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-50,x,74,74,21,,,,,x,1,1.0110514578409493,None,,,,,21,74,74,0,460.21291562495753,,,,,,,,,,,,,,,,460.20340558397584,460.21291562495753,461.2036744998768,461.2036744998768,461.2036744998768,461.2036744998768,461.21170958387665,462.1944196249824,462.1944196249824,463.212620541919,x,1,1.0110514578409493,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-50,x,75,75,22,,,,,x,1,0.8541983750183135,None,,,,,22,75,75,0,463.2219541249797,,,,,,,,,,,,,,,,463.21315949992277,463.2219541249797,464.2113861669786,464.2113861669786,464.2113861669786,464.2113861669786,464.21924683381803,465.2112369998358,465.2112369998358,466.07014387496747,x,1,0.8541983750183135,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
150,v,76,76,19,,,,,v,1,2.3840139168314636,None,,,,,19,76,76,1,466.09528608387336,,,,,,,,,,,,,,,,466.0706513749901,466.09528608387336,467.07029337482527,467.07029337482527,467.07029337482527,467.07029337482527,467.08594554197043,468.0612199588213,468.0612199588213,470.45709325000644,v,1,2.3840139168314636,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
-150,z,77,77,15,,,,,z,1,1.2247778330929577,None,,,,,15,77,77,3,470.4644682088401,,,,,,,,,,,,,,,,470.45756604196504,470.4644682088401,471.45399312488735,471.45399312488735,471.45399312488735,471.45399312488735,471.4620623749215,472.4535350839142,472.4535350839142,473.6794766669627,z,1,1.2247778330929577,None,02,001,2025-10-02_16h42.00.311,Motor sequence learning,,2025.1.1,121.77987378745522,2025-10-02 16h42.19.938929 +0530,
